ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX386202	GATA1	Blood	CD34+	source_name=Human primary adult proerythroblasts (ProEs) | cell type=CD34+ HSPC-derived proerythroblasts | tissue=bone marrow | developmental stage=adult
SRX386203	TAL1	Blood	CD34+	source_name=Human primary adult proerythroblasts (ProEs) | cell type=CD34+ HSPC-derived proerythroblasts | tissue=bone marrow | developmental stage=adult
SRX386204	GFI1B	Blood	CD34+	source_name=Human primary adult proerythroblasts (ProEs) | cell type=CD34+ HSPC-derived proerythroblasts | tissue=bone marrow | developmental stage=adult
SRX386478	MAF	Epidermis	Keratinocytes	source_name=human epidermal keratinocytes, MAF ChIP | tissue=foreskin | cell type=primary human epidermal keratinocytes
SRX386479	MAFB	Epidermis	Keratinocytes	source_name=human epidermal keratinocytes, MAFB ChIP | tissue=foreskin | cell type=primary human epidermal keratinocytes
SRX3934090	INTS13	Blood	Monocytes	source_name=circulating monocytes | cell type=circulating monocytes
SRX3934092	NAB2	Blood	Monocytes	source_name=circulating monocytes | cell type=circulating monocytes
SRX393516	TAL1	Cardiovascular	Primary endothelial cells	source_name=Human primary endothelial colony-forming cells | treatment=none
SRX4046302	CXXC1	Blood	Erythroblasts	source_name=erythroblast | cell type=Adult erythroblasts | number of sonications=1
SRX4046306	HCFC1	Blood	Erythroblasts	source_name=erythroblast | cell type=Adult erythroblasts | number of sonications=1
SRX4046308	RBBP5	Blood	Erythroblasts	source_name=erythroblast | cell type=Adult erythroblasts | number of sonications=1
SRX4046309	SETD1A	Blood	Erythroblasts	source_name=erythroblast | cell type=Adult erythroblasts | number of sonications=1
SRX4046310	KDM6A	Blood	Erythroblasts	source_name=erythroblast | cell type=Adult erythroblasts | number of sonications=1
SRX4116559	FOXP1	Blood	B cells	source_name=Naïve IgD+ B cells | tissue=Primary tonsilar B cells
SRX4212585	EZH2	Blood	Peripheral blood mononuclear cells	source_name=Peripheral blood mononuclear cell | tumor type=Normal healthy control | tumor classification=Normal B cells | ngs seq=ChIP seq
SRX4370433	CTCF	Neural	Anterior temporal cortex	source_name=Adult anterior temporal cortex | developmental stage=Adult | tissue=brain (anterior temporal cortex)
SRX4394213	HDGF2	Muscle	Myoblasts	source_name=Myoblast | genotype=Wild type | tissue=Myoblast
SRX4394214	HDGF2	Muscle	Myotube	source_name=Myotube | genotype=Wild type | tissue=Myotube
SRX4394221	PSIP1	Muscle	Myoblasts	source_name=Myoblast | genotype=Wild type | tissue=Myoblast
SRX4394222	PSIP1	Muscle	Myotube	source_name=Myotube | genotype=Wild type | tissue=Myotube
SRX4394225	SUPT16H	Muscle	Myoblasts	source_name=Myoblast | genotype=Wild type | tissue=Myoblast
SRX4394226	SUPT16H	Muscle	Myotube	source_name=Myotube | genotype=Wild type | tissue=Myotube
SRX447387	LMNA	Epidermis	Dermal fibroblast	source_name=normal primary dermal fibroblasts | cell line=-- | cell type=normal primary dermal fibroblasts | passages=5-7
SRX4488114	NR3C1	Kidney	Podocytes	source_name=human podocyte | tissue=podocyte
SRX4521396	CTCF	Blood	Macrophages	source_name=Human blood monocytes derived | human donor=Human10 | cell type=monocyte derived macrophage | viral infection=mock infected | viral strain=NA | time post infection viral infection=24h
SRX4582746	AR	Prostate	Localized prostate	source_name=Patient localized prostate normal tissue | tissue=localized normal tissue | chromosome=Chr2
SRX4582748	AR	Prostate	Localized prostate	source_name=Patient localized prostate normal tissue | tissue=localized normal tissue | chromosome=Chr2
SRX4637892	ELK1	Epidermis	Dermal fibroblast	source_name=Primary human dermal fibroblast | tissue=human dermal skin | passages=5 | condition=control
SRX4649679	TP53	Epidermis	Foreskin	source_name=Foreskin | treatment=DMSO | cell type=Foreskin fibroblasts
SRX467199	NR2C2	Blood	Erythroblasts	source_name=D8-erythroid cells, TR4 ChIP | cell type=erythroid cells | time point=day 8 of differentiation | developmental stage=proerythroblast | disease status=healthy
SRX4711138	LMNB1	Adipocyte	Adipose stem cells	source_name=Human primary adipose stem cells | time point=Day -2 (proliferative; "Pro") | cell type=Proliferating adipose stem cells (ASCs) in growth medium | replicate=rep1
SRX4711139	LMNB1	Adipocyte	Adipose stem cells	source_name=Human primary adipose stem cells | time point=Day 0 | cell type=ASCs on the day of differentiation induction | replicate=rep1
SRX4711141	LMNB1	Adipocyte	Adipose stem cells	source_name=Human primary adipose stem cells | time point=Day 3 | cell type=ASCs on day 3 after adipogenic induction | replicate=rep1
SRX4711142	LMNB1	Adipocyte	Adipose stem cells	source_name=Human primary adipose stem cells | time point=Day -2 (proliferative; "Pro") | cell type=Proliferating adipose stem cells (ASCs) in growth medium | replicate=rep2
SRX4711143	LMNB1	Adipocyte	Adipose stem cells	source_name=Human primary adipose stem cells | time point=Day 0 | cell type=ASCs on the day of differentiation induction | replicate=rep2
SRX4734150	SMARCA4	Cardiovascular	Smooth muscle cells	source_name=Wild type Smooth Muscle Cells | genotype/variation=Wild Type | cell type=Wild type Smooth Muscle Cells
SRX4734151	HDAC9	Cardiovascular	Smooth muscle cells	source_name=Wild type Smooth Muscle Cells | genotype/variation=Wild Type | cell type=Wild type Smooth Muscle Cells
SRX4796925	PPARG	Adipocyte	Adipose Tissue	source_name=Adipose tissue | tissue=Adipose
SRX4797395	LMNA	Cardiovascular	Myocytes, Cardiac	source_name=PCM1 positive cardiac myocyte nuclei | age=59 | group=Control
SRX4797397	LMNA	Cardiovascular	Myocytes, Cardiac	source_name=PCM1 positive cardiac myocyte nuclei | age=43 | group=Control
SRX4797399	LMNA	Cardiovascular	Myocytes, Cardiac	source_name=PCM1 positive cardiac myocyte nuclei | age=23 | group=Control
SRX4797401	LMNA	Cardiovascular	Myocytes, Cardiac	source_name=PCM1 positive cardiac myocyte nuclei | age=19 | group=Control
SRX4797403	LMNA	Cardiovascular	Myocytes, Cardiac	source_name=PCM1 positive cardiac myocyte nuclei | age=34 | group=Control
SRX481466	ARRB1	Prostate	Prostate	source_name=prostate tissue_ARRB1 ChIP | tissue=human prostate tissue | factor=ARRB1 | cuture condition=untreated, cultured in RPMI+10%FBS
SRX4911598	FOXA2	Uterus	Endometrium	source_name=endometrium | phase=proliferative
SRX4911600	FOXA2	Uterus	Endometrium	source_name=endometrium | phase=mid-secretory
SRX4976908	TP63	Epidermis	Keratinocytes	source_name=human Keratinocytes | genotype=wild-type | treatment strategy=Day 0 of epidermal differentiation (epidermal keratinocyte)
SRX4985784	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T24
SRX4985785	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T0
SRX4985788	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T8
SRX4985791	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T24
SRX5020208	SMARCA2	Neural	Neural progenitor cells	source_name=hNPCs | genotype/variation=wild type
SRX502054	AR	Prostate	Prostate	source_name=Patient prostate normal tissue | tissue=prostate normal tissue
SRX5075168	SMARCA4	Neural	Neural progenitor cells	source_name=hNPCs | genotype/variation=wild type | treatment=none | shRNA=none
SRX5075174	SMARCA4	Neural	Neural progenitor cells	source_name=hNPCs | genotype/variation=wild type | treatment=none | shRNA=none
SRX5167217	CHD4	Blood	Nuclear cells	source_name=Normal peripheral blood nuclear cells | tissue=Peripheral blood | cell type=peripheral blood nuclear cells | disease state=normal
SRX5167218	KDM6A	Blood	Nuclear cells	source_name=Normal peripheral blood nuclear cells | tissue=Peripheral blood | cell type=peripheral blood nuclear cells | disease state=normal
SRX5186323	SMAD2	Blood	Hematopoietic Stem Cells	source_name=Hemoatopoietic stem and progenitor cells | cell type=Hemoatopoietic stem and progenitor cells
SRX5195671	SMARCA4	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=2 | technical replicate=3
SRX5195707	ARID1A	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=1 | technical replicate=1
SRX5195708	ARID1A	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=1 | technical replicate=2
SRX5195709	ARID1A	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=1 | technical replicate=3
SRX5195713	ARID1A	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=2 | technical replicate=1
SRX5195714	ARID1A	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=2 | technical replicate=2
SRX5195715	ARID1A	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=2 | technical replicate=3
SRX5195727	SMARCA4	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=1 | technical replicate=1
SRX5195728	SMARCA4	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=1 | technical replicate=2
SRX5195729	SMARCA4	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=1 | technical replicate=3
SRX5195733	SMARCA4	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=2 | technical replicate=1
SRX5195734	SMARCA4	Uterus	Endometrial epithelial cells	source_name=endometrial epithelial cells | cell type=endometrial epithelial cells | genotype=ARID1A WT | biological replicate=2 | technical replicate=2
SRX5204039	PRMT3	Others	Mesenchymal stem cells	source_name=mesenchymal stem cell | cell type=mesenchymal stem cell
SRX530184	NR1H4	Liver	Hepatocytes	source_name=primary human hepatocytes | tissue=Liver
SRX5360084	EZH2	Epidermis	Dermal fibroblast	source_name=Dermal Fibroblasts | neoplastic stage=untransformed
SRX5371740	NFKB1	Blood	CD4+ T cells	source_name=primary blood | individual=donor 171 | cell type=CD4pos_T | lineage=CD4
SRX5371741	NFKB1	Blood	CD4+ T cells	source_name=primary blood | individual=donor 206 | cell type=CD4pos_T | lineage=CD4
SRX5371742	RELA	Blood	CD4+ T cells	source_name=primary blood | individual=donor 171 | cell type=CD4pos_T | lineage=CD4
SRX5371743	RELA	Blood	CD4+ T cells	source_name=primary blood | individual=donor 206 | cell type=CD4pos_T | lineage=CD4
SRX5391034	MLXIP	Muscle	Skeletal myotubes	source_name=Primary skeletal myotube | cell type=Primary human myocytes | genotype=control | passages=P7
SRX5391679	SMC3	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391682	RAD21	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391686	CTCF	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5409709	NETO2	Blood	CD34 Hematopoietic stem cells	source_name=human normal CD34+ HSPCs | cell type=human CD34+ HSPCs | transduced with=none
SRX543180	ZNF750	Epidermis	Keratinocytes	source_name=human epidermal keratinocytes | cell type=human epidermal keratinocytes | tissue=primary human epidermal keratinocytes isolate from foreskin
SRX543181	KLF4	Epidermis	Keratinocytes	source_name=human epidermal keratinocytes | cell type=human epidermal keratinocytes | tissue=primary human epidermal keratinocytes isolate from foreskin
SRX543182	RCOR1	Epidermis	Keratinocytes	source_name=human epidermal keratinocytes | cell type=human epidermal keratinocytes | tissue=primary human epidermal keratinocytes isolate from foreskin
SRX543183	KDM1A	Epidermis	Keratinocytes	source_name=human epidermal keratinocytes | cell type=human epidermal keratinocytes | tissue=primary human epidermal keratinocytes isolate from foreskin
SRX5457128	CTCF	Epidermis	Suprapubic skin	sample type=tissue | tissue=suprapubic skin | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX5457151	CTCF	Cardiovascular	Left ventricle	tissue=heart left ventricle | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB | dev_stage=adult
SRX5457197	CTCF	Cardiovascular	Right atrium auricular region	sample type=tissue | tissue=right atrium auricular region | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX5457221	SP1	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX5457233	RXRA	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX5457255	RAD21	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX5457275	CTCF	Cardiovascular	Aorta, Thoracic	sample type=tissue | tissue=thoracic aorta | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX5457293	CTCF	Digestive tract	Gastroesophageal sphincter	tissue=gastroesophageal sphincter | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX5457320	EGR1	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX5457329	CTCF	Cardiovascular	Coronary artery cells	sample type=tissue | tissue=coronary artery | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX5457362	CTCF	Digestive tract	Gastroesophageal sphincter	sample type=tissue | tissue=gastroesophageal sphincter | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX5457389	CTCF	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX5457395	CTCF	Cardiovascular	Left ventricle	tissue=heart left ventricle | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW | dev_stage=adult
SRX5471140	MED1	Liver	Liver	source_name=liver | cell type=liver tissue | passages=1 | strain=liver
SRX5471141	MED1	Lung	Lung	source_name=lung | cell type=lung tissue | passages=1 | strain=lung
SRX5514006	FOS	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514016	JUN	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514026	CDK8	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514036	MED12	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5532358	CTCF	Neural	Anterior temporal cortex	source_name=Adult anterior temporal cortex | developmental stage=Adult | tissue=brain (adult anterior temporal cortex)
SRX5574340	SPI1	Blood	B cells	source_name=BC_PU.1-ChIP | donr id=donorA | tissue/cell type=peripheral blood | cell subtype=primary B cells
SRX5574341	SPI1	Blood	B cells	source_name=BC_PU.1-ChIP | donr id=donorC | tissue/cell type=peripheral blood | cell subtype=primary B cells
SRX5574344	SPI1	Blood	Monocytes	source_name=ncMO_PU.1-ChIP | donr id=donorA | tissue/cell type=peripheral blood | cell subtype=primary monocytes
SRX5574345	SPI1	Blood	Monocytes	source_name=ncMO_PU.1-ChIP | donr id=donorD | tissue/cell type=peripheral blood | cell subtype=primary monocytes
SRX5574346	SPI1	Blood	Neutrophils	source_name=NEU_PU.1-ChIP | donr id=donorE | tissue/cell type=peripheral blood | cell subtype=primary neutrophils
SRX5574348	SPI1	Blood	Neutrophils	source_name=NEU_PU.1-ChIP | donr id=donorF | tissue/cell type=peripheral blood | cell subtype=primary neutrophils
SRX5574355	SPI1	Blood	Monocytes	source_name=MO_PU.1-ChIP | donr id=donorK | tissue/cell type=peripheral blood | cell subtype=primary monocytes
SRX5574356	SPI1	Blood	Monocytes	source_name=MO_PU.1-ChIP | donr id=donorO | tissue/cell type=peripheral blood | cell subtype=primary monocytes
SRX5574361	SPI1	Blood	Dendritic Cells	source_name=DC27h_PU.1-ChIP | donr id=donorK | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived dendritic cells
SRX5574362	SPI1	Blood	Dendritic Cells	source_name=DC42h_PU.1-ChIP | donr id=donorI | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived dendritic cells
SRX5574363	SPI1	Blood	Dendritic Cells	source_name=DC42h_PU.1-ChIP | donr id=donorK | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived dendritic cells
SRX5574364	SPI1	Blood	Dendritic Cells	source_name=DC66h_PU.1-ChIP | donr id=donorI | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived dendritic cells
SRX5574367	SPI1	Blood	Dendritic Cells	source_name=DC96h_PU.1-ChIP | donr id=donorM | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived dendritic cells
SRX5574369	SPI1	Blood	Dendritic Cells	source_name=DC7d_PU.1-ChIP | donr id=donorI | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived dendritic cells
SRX5574370	SPI1	Blood	Dendritic Cells	source_name=DC7d_PU.1-ChIP | donr id=donorK | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived dendritic cells
SRX5574371	SPI1	Blood	Monocytes	source_name=MO4h_PU.1-ChIP | donr id=donorO | tissue/cell type=peripheral blood | cell subtype=primary monocytes
SRX5574373	SPI1	Blood	Monocytes	source_name=MO18h_PU.1-ChIP | donr id=donorO | tissue/cell type=peripheral blood | cell subtype=primary monocytes
SRX5574375	SPI1	Blood	Macrophages	source_name=MAC7d_PU.1-ChIP | donr id=donorO | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived macrophages
SRX5574376	SPI1	Blood	Macrophages	source_name=MAC7d_PU.1-ChIP | donr id=donorN | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived macrophages
SRX5574377	SPI1	Blood	Macrophages	source_name=MAC7d_PU.1-ChIP | donr id=donorP | tissue/cell type=MO-derived | cell subtype=primary monocyte-derived macrophages
SRX5600876	ATF4	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=80 | braak=0 | tissue=brain prefrontal cortex region tissues
SRX5600881	ATF4	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=83 | braak=1 | tissue=brain prefrontal cortex region tissues
SRX5600882	ATF4	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=81 | braak=1 | tissue=brain prefrontal cortex region tissues
SRX5600883	ATF4	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=70 | braak=0 | tissue=brain prefrontal cortex region tissues
SRX5600885	ATF4	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=72 | braak=1 | tissue=brain prefrontal cortex region tissues
SRX5600887	ATF4	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=84 | braak=0 | tissue=brain prefrontal cortex region tissues
SRX5600888	OLIG2	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=80 | braak=0 | tissue=brain prefrontal cortex region tissues
SRX5600892	OLIG2	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=83 | braak=1 | tissue=brain prefrontal cortex region tissues
SRX5600893	OLIG2	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=81 | braak=1 | tissue=brain prefrontal cortex region tissues
SRX5600894	OLIG2	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=70 | braak=0 | tissue=brain prefrontal cortex region tissues
SRX5600896	OLIG2	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=72 | braak=1 | tissue=brain prefrontal cortex region tissues
SRX5600898	OLIG2	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=84 | braak=0 | tissue=brain prefrontal cortex region tissues
SRX5600899	THRA	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=72 | braak=1 | tissue=brain prefrontal cortex region tissues
SRX5600904	THRA	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=69 | braak=- | tissue=brain prefrontal cortex region tissues
SRX5600905	THRA	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=86 | braak=- | tissue=brain prefrontal cortex region tissues
SRX5600906	THRA	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=normal | age=80 | braak=- | tissue=brain prefrontal cortex region tissues
SRX5624367	SREBF2	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes | treatment=none
SRX5661979	VDR	Kidney	Kidney Cortex	source_name=adult human kidney cortex | tissue=kidney cortex
SRX5661982	CREB1	Kidney	Kidney Cortex	source_name=adult human kidney cortex | tissue=kidney cortex
SRX5716451	SOX2	Neural	Neural progenitor cells	source_name=hNPCs | genotype/variation=wild type | sirna=none | lentiviral expression=none
SRX5716454	SOX3	Neural	Neural progenitor cells	source_name=hNPCs | genotype/variation=wild type | sirna=none | lentiviral expression=none
SRX5813556	EZH2	Epidermis	Dermal fibroblast	source_name=Dermal Fibroblasts | neoplastic stage=untransformed
SRX5821022	CTCF	Blood	CD34 Hematopoietic stem cells	source_name=CD34_Day0_CTCF_ChIP | cell type=Hematopoietic stem/progenitor cells | cell type=Human CD34+ Hematopoietic stem/progenitor cells | erythropoiesis=No
SRX5839976	CREBBP	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes
SRX6068069	PGR	Uterus	Endometrium	source_name=Proliferative rep1 PGR-ChIPseq | menstrual cycle phase=proliferative | tissue=endometrium/whole endometrium
SRX6068070	PGR	Uterus	Endometrium	source_name=Midsecretory rep1 PGR-ChIPseq | menstrual cycle phase=mid-secretory | tissue=endometrium/whole endometrium
SRX6068073	PGR	Uterus	Endometrium	source_name=Midsecretory rep2 PGR-ChIPseq | menstrual cycle phase=mid-secretory | tissue=endometrium/whole endometrium
SRX6384905	KDM1A	Epidermis	Keratinocytes	source_name=DMSO LSD1 | cell type=Normal Human Epidermal Keratinocyte | passages=6-8 | treatment=DMSO
SRX6578928	CTCF	Blood	T cells	source_name=Peripheral blood T cells | tissue=Peripheral blood | disease state=Healthy T cells | treatment=N/A
SRX663249	TP63	Epidermis	Keratinocytes	source_name=Keratinocytes | differentiation day=0 | cell type=Keratinocytes
SRX663252	TP63	Epidermis	Keratinocytes	source_name=Keratinocytes | differentiation day=7 | cell type=Keratinocytes
SRX6657886	ATF6	Blood	Treg	source_name=FACS-sorted memory Tregs | tag=FACS-sorted memory Tregs from blood | affectedstatus=denovo Autoimmune hepatitis
SRX6657888	ATF6	Blood	Treg	source_name=FACS-sorted memory Tregs | tag=FACS-sorted memory Tregs from blood | affectedstatus=Acute rejection
SRX6657890	ATF6	Blood	Treg	source_name=FACS-sorted memory Tregs | tag=FACS-sorted memory Tregs from blood | affectedstatus=Healthy Control
SRX6657892	ATF6	Blood	Treg	source_name=FACS-sorted memory Tregs | tag=FACS-sorted memory Tregs from blood | affectedstatus=Auto-immune hepatitis
SRX6657894	ATF6	Blood	Treg	source_name=FACS-sorted memory Tregs | tag=FACS-sorted memory Tregs from blood | affectedstatus=Liver transplanted control
SRX666439	BCL6	Blood	CD4+ T cells	source_name=Primary CXCR5hi CD4 T cells isolated from human tonsils | tissue=tonsil | cell type=CXCR5hi PD1hi CD45RO+ CD4+ T cells, CD19-
SRX666592	RBPJ	Epidermis	Dermal fibroblast	source_name=primary dermal fibroblasts | body site=abdomen skin | passage=4-6
SRX668234	MED1	Muscle	Myoblasts	source_name=Skeletal myoblast | cll type=Skeletal myoblast
SRX6784062	CTCF	Lung	Lung	sample_type=tissue | tissue=upper lobe of left lung | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX6857970	PGR	Uterus	Myometrium	source_name=Myometrium | Stage=Nonpregnant at the proliferative phase | tissue=myometrial tissue
SRX687554	HDAC1	Blood	Erythroid progenitors	source_name=Erythroid progenitors | cell type=Erythroid progenitors derived from human CD34+ bone marrow cells
SRX687556	GATA2	Blood	Erythroid progenitors	source_name=Erythroid progenitors | cell type=Erythroid progenitors derived from human CD34+ bone marrow cells
SRX690997	PSIP1	Blood	CD4+ T cells	source_name=CD4+ T cells | cell type=Primary CD4+ T cells
SRX6944149	FOS	Blood	CD4+ T cells	source_name=Naive_cFOS_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=No activation | passages=Primary | donor=healthy donor | biowardrobe id=8034
SRX6944152	JUNB	Blood	CD4+ T cells	source_name=Naive_JunB_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=No activation | passages=Primary | donor=healthy donor | biowardrobe id=8037
SRX6944155	NFATC2	Blood	CD4+ T cells	source_name=Naive_NFAT1_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=No activation | passages=Primary | donor=healthy donor | biowardrobe id=8040
SRX6969884	CHD6	Cardiovascular	Cardiomyocytes	source_name=cardiomyocytes | cell type=CHD6 wild type | passages=D9
SRX697735	PRKCQ	Blood	CD4+ T cells	source_name=primary T cells | treatment=none | cell type=CD4+ primary T cells | cell surface markers=CD4+ CD45RO- CD62L+ CD127hi CD25-
SRX697736	PRKCQ	Blood	CD4+ T cells	source_name=primary T cells | treatment=none | cell type=CD4+ primary T cells | cell surface markers=CD4+ CD45RO+ CD62L+/- CD127lo CD25-
SRX697737	PRKCQ	Blood	CD4+ T cells	source_name=primary T cells | treatment=none | cell type=CD4+ primary T cells | cell surface markers=CD4+ CD45RO+ CD62L+/- CD127hi CD25-
SRX697738	PRKCQ	Blood	CD4+ T cells	source_name=primary T cells | treatment=none | cell type=CD4+ primary T cells | cell surface markers=CD4+ CD45RO+ CD62L+/- CD127hi CD25+
SRX7044869	MAZ	Blood	Erythroid Cells	source_name=Primary erythroid cells | cell type=Primary erythroid cells
SRX7089148	CTCF	Cardiovascular	Tibial Arteries	sample_type=tissue | tissue=tibial artery | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7089226	CTCF	Cardiovascular	Right atrium auricular region	sample_type=tissue | tissue=right atrium auricular region | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7089254	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7089339	CTCF	Prostate	Prostate gland	sample_type=tissue | tissue=prostate gland | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7089341	CTCF	Epidermis	Suprapubic skin	sample_type=tissue | tissue=suprapubic skin | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7299332	TCF21	Cardiovascular	Coronary artery smooth muscle	source_name=human coronary artery smooth muscle cells | cell type=smooth muscle cells
SRX7509193	CTCF	Others	Thyroid Gland	sample_type=tissue | tissue=thyroid gland | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509196	CTCF	Digestive tract	Stomach	sample_type=tissue | tissue=stomach | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509219	CTCF	Digestive tract	Esophagus muscularis mucosa	sample_type=tissue | tissue=esophagus muscularis mucosa | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509268	CTCF	Digestive tract	Stomach	dev_stage=adult | tissue=stomach | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509288	CTCF	Lung	Lung	dev_stage=adult | tissue=upper lobe of left lung | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
