ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX5574367,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",native,Native. cell subtype=primary monocyte-derived dendritic cells,LLM (Native Validation)
SRX5574369,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",native,Native. cell subtype=primary monocyte-derived dendritic cells,LLM (Native Validation)
SRX5574370,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",native,Native. cell subtype=primary monocyte-derived dendritic cells,LLM (Native Validation)
SRX5574371,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",native,"Native. Cell_type=Monocytes, tissue/cell type=peripheral blood, cell subtype=primary monocytes",LLM (Native Validation)
SRX5574372,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",non-native,Non-Native. source_name=MO4hLPS_PU.1-ChIP,LLM (Native Validation)
SRX5574373,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",native,Native. donorO,LLM (Native Validation)
SRX5574375,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",native,"Native. Cell_type=Macrophages, tissue/cell type=MO-derived, cell subtype=primary monocyte-derived macrophages",LLM (Native Validation)
SRX5574376,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",native,Native. cell subtype=primary monocyte-derived macrophages,LLM (Native Validation)
SRX5574377,native,50,"Highest weight keyword: 'donor' (category: weak_native, score: 90.9090909090909). Matches found: 'donor' in 'donr id' (weak_native/90.9090909090909)",native,Native. primary monocyte-derived macrophages,LLM (Native Validation)
SRX5600876,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600877,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600878,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600879,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600880,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600881,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600882,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600883,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600884,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600885,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600886,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600887,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600888,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal | Cell_type_class=Neural | Cell_type=Prefrontal Cortex,LLM (Native Validation)
SRX5600889,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600890,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600891,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600892,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,"Native. disease state=normal, age=83",LLM (Native Validation)
SRX5600893,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600894,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,"Native. disease state=normal, age=70",LLM (Native Validation)
SRX5600895,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600896,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal | age=72,LLM (Native Validation)
SRX5600897,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600898,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600899,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600900,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600901,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600902,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600903,unknown,0,No relevant keywords,non-native,Non-Native. disease state=AD,LLM (Fallback)
SRX5600904,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600905,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal,LLM (Native Validation)
SRX5600906,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'disease state' (weak_native/100.0)",native,Native. disease state=normal | age=80,LLM (Native Validation)
SRX5624367,unknown,0,No relevant keywords,native,Native. treatment=none,LLM (Fallback)
SRX5624369,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TNF (10ng/ml) for 16 hours,LLM (Fallback)
SRX5661979,unknown,0,No relevant keywords,native,Native. source_name=adult human kidney cortex,LLM (Fallback)
SRX5661982,unknown,0,No relevant keywords,native,Native. source_name=adult human kidney cortex,LLM (Fallback)
SRX5716451,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0)",native,Native. genotype/variation=wild type,LLM (Native Validation)
SRX5716452,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=K755R/+,LLM (Fallback)
SRX5716453,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=R1159Q/+,LLM (Fallback)
SRX5716454,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0)",native,Native. genotype/variation=wild type,LLM (Native Validation)
SRX5716455,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=K755R/+,LLM (Fallback)
SRX5716456,unknown,0,No relevant keywords,non-native,Non-Native. genotype/variation=R1159Q/+,LLM (Fallback)
SRX5716463,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 80.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0); 'shRNA' in 'sirna' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX5716464,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 80.0). Matches found: 'wild-type' in 'genotype/variation' (weak_native/100.0); 'shRNA' in 'sirna' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX5716467,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 80.0). Matches found: 'shRNA' in 'sirna' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX5716468,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 80.0). Matches found: 'shRNA' in 'sirna' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX5716469,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 80.0). Matches found: 'shRNA' in 'sirna' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX5716470,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 80.0). Matches found: 'shRNA' in 'sirna' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX5774914,unknown,0,No relevant keywords,non-native,Non-Native. cell line=A2B5+ iOPCs(H),LLM (Fallback)
SRX5774919,unknown,0,No relevant keywords,non-native,Non-Native. cell line=A2B5+ iOPCs(M),LLM (Fallback)
SRX5801452,unknown,0,No relevant keywords,non-native,Non-Native. stimulated with=IL6_A1,LLM (Fallback)
SRX5801453,unknown,0,No relevant keywords,non-native,Non-Native. stimulated with=IL6_C7,LLM (Fallback)
SRX5801454,unknown,0,No relevant keywords,non-native,Non-Native. stimulated with=IL6_Mut3,LLM (Fallback)
SRX5801455,unknown,0,No relevant keywords,non-native,Non-Native. stimulated with=IL6_HyIl6,LLM (Fallback)
SRX5813556,unknown,0,No relevant keywords,native,Native. neoplastic stage=untransformed,LLM (Fallback)
SRX5813557,unknown,0,No relevant keywords,non-native,Non-Native. neoplastic stage=preneoplastic,LLM (Fallback)
SRX5813558,unknown,0,No relevant keywords,non-native,Non-Native. neoplastic stage=transformed,LLM (Fallback)
SRX5821022,unknown,0,No relevant keywords,native,Native. cell type=Hematopoietic stem/progenitor cells,LLM (Fallback)
SRX5821024,unknown,0,No relevant keywords,non-native,Non-Native. erythropoiesis=12 days,LLM (Fallback)
SRX5821030,unknown,0,No relevant keywords,non-native,Non-Native. GATA1_ChIP,LLM (Fallback)
SRX5839976,unknown,0,No relevant keywords,native,Native. source_name=Primary human monocyte-derived macrophages,LLM (Fallback)
SRX5927380,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 75.0). Matches found: 'normal' in 'source_name' (weak_native/100.0); 'overexpression' in 'expressed vector' (strong_non_native/75.0)",non-native,,Keyword (Non-Native)
SRX5927381,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 75.0). Matches found: 'normal' in 'source_name' (weak_native/100.0); 'overexpression' in 'expressed vector' (strong_non_native/75.0)",non-native,,Keyword (Non-Native)
SRX5927382,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 75.0). Matches found: 'normal' in 'source_name' (weak_native/100.0); 'overexpression' in 'expressed vector' (strong_non_native/75.0)",non-native,,Keyword (Non-Native)
SRX6068069,unknown,0,No relevant keywords,native,Native. menstrual cycle phase=proliferative,LLM (Fallback)
SRX6068070,unknown,0,No relevant keywords,native,Native. mid-secretory,LLM (Fallback)
SRX6068072,unknown,0,No relevant keywords,non-native,Non-Native. metadata=Proliferative rep2 PGR-ChIPseq,LLM (Fallback)
SRX6068073,unknown,0,No relevant keywords,native,Native. mid-secretory,LLM (Fallback)
SRX627428,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Monocyte-derived denditric cells,LLM (Fallback)
SRX6384905,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'source_name' (weak_native/100.0); 'normal' in 'cell type' (weak_native/100.0); 'DMSO' in 'treatment' (weak_native/100.0)",native,Native. cell type=Normal Human Epidermal Keratinocyte | treatment=DMSO,LLM (Native Validation)
SRX6384907,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'cell type' (weak_native/100.0)",non-native,Non-Native. treatment=GSK-LSD1 (2 mM) for 2 days,LLM (Native Validation)
SRX646125,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646126,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646127,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646129,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646131,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646132,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646133,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646134,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646135,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX646136,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6476497,non-native,95,"Highest weight keyword: 'treated' (category: strong_non_native, score: 100.0). Matches found: 'treated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6476500,non-native,95,"Highest weight keyword: 'treated' (category: strong_non_native, score: 100.0). Matches found: 'treated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6578928,unknown,0,No relevant keywords,native,Native. disease state=Healthy T cells | treatment=N/A,LLM (Fallback)
SRX6582172,unknown,0,No relevant keywords,non-native,"Non-Native. cell_type=Fibroblasts, source_name=AG11498 HGPS fibroblast",LLM (Fallback)
SRX6582173,unknown,0,No relevant keywords,non-native,Non-Native. lmna genotype=LMNA G608G,LLM (Fallback)
SRX658606,unknown,0,No relevant keywords,non-native,Non-Native. cell type=CD133+ expanded UCB,LLM (Fallback)
SRX6596842,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'treatment' (weak_native/100.0)",non-native,Non-Native. cell line=BJ-hTert-B-RAF-V600E,LLM (Native Validation)
SRX6596845,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'treatment' (weak_native/100.0)",non-native,"Non-Native. cell line=BJ-hTert-B-RAF-V600E, inducer=doxycycline",LLM (Native Validation)
SRX6596848,unknown,0,No relevant keywords,non-native,"Non-Native. cell line=BJ-hTert-B-RAF-V600E, inducer=doxycycline, treatment=clobetasol",LLM (Fallback)
SRX660077,unknown,0,No relevant keywords,non-native,Non-Native. cell line=hMADS-3,LLM (Fallback)
SRX660083,unknown,0,No relevant keywords,non-native,Non-Native. cell line=hMADS-3,LLM (Fallback)
SRX660087,unknown,0,No relevant keywords,non-native,Non-Native. cell line=hMADS-3,LLM (Fallback)
SRX6602366,unknown,0,No relevant keywords,non-native,"Non-Native. Neural Stem Cells, source_name=Non-malignant Neural Stem Cell",LLM (Fallback)
SRX663249,unknown,0,No relevant keywords,native,Native. differentiation day=0,LLM (Fallback)
SRX663250,unknown,0,No relevant keywords,non-native,Non-Native. differentiation day=2,LLM (Fallback)
SRX663251,unknown,0,No relevant keywords,non-native,Non-Native. differentiation day=4,LLM (Fallback)
SRX663252,unknown,0,No relevant keywords,native,"Native. cell type=Keratinocytes, differentiation day=7",LLM (Fallback)
SRX663438,unknown,0,No relevant keywords,non-native,Non-Native. genotype=PRDM9A / PRDM9A,LLM (Fallback)
SRX663444,unknown,0,No relevant keywords,non-native,Non-Native. genotype=PRDM9A / PRDM9B,LLM (Fallback)
SRX663451,unknown,0,No relevant keywords,non-native,Non-Native. genotype=PRDM9A / PRDM9C,LLM (Fallback)
SRX6657886,unknown,0,No relevant keywords,native,Native. FACS-sorted memory Tregs from blood,LLM (Fallback)
SRX6657888,unknown,0,No relevant keywords,native,Native. Cell_type=Treg | Metadata=FACS-sorted memory Tregs | tag=FACS-sorted memory Tregs from blood,LLM (Fallback)
SRX6657890,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 76.92307692307692). Matches found: 'healthy donor' in 'affectedstatus' (strong_native/76.92307692307692)",native,Native. affectedstatus=Healthy Control,LLM (Native Validation)
SRX6657892,unknown,0,No relevant keywords,native,Native. affectedstatus=Auto-immune hepatitis,LLM (Fallback)
SRX6657894,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'affectedstatus' (weak_native/100.0)",native,Native. control,LLM (Native Validation)
SRX666439,unknown,0,No relevant keywords,native,Native. Cell_type=CD4+ T cells | Metadata=source_name=Primary CXCR5hi CD4 T cells isolated from human tonsils,LLM (Fallback)
SRX666592,unknown,0,No relevant keywords,native,Native. Cell_type=Dermal fibroblast | Metadata=source_name=primary dermal fibroblasts,LLM (Fallback)
SRX668234,unknown,0,No relevant keywords,native,Native. Cell_type=Myoblasts | Metadata=source_name=Skeletal myoblast | cll type=Skeletal myoblast,LLM (Fallback)
SRX6763471,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 78.26086956521739). Matches found: 'treatment' in 'treatment' (strong_non_native/78.26086956521739)",non-native,,Keyword (Non-Native)
SRX6763473,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 78.26086956521739). Matches found: 'treatment' in 'treatment' (strong_non_native/78.26086956521739)",non-native,,Keyword (Non-Native)
SRX6763474,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 78.26086956521739). Matches found: 'treatment' in 'treatment' (strong_non_native/78.26086956521739)",non-native,,Keyword (Non-Native)
SRX6763475,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 78.26086956521739). Matches found: 'treatment' in 'treatment' (strong_non_native/78.26086956521739)",non-native,,Keyword (Non-Native)
SRX6763476,non-native,95,"Highest weight keyword: 'treatment' (category: strong_non_native, score: 78.26086956521739). Matches found: 'treatment' in 'treatment' (strong_non_native/78.26086956521739)",non-native,,Keyword (Non-Native)
SRX6763478,unknown,0,No relevant keywords,non-native,Non-Native. treatment=primary monocytes,LLM (Fallback)
SRX6780853,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6780854,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'treated' in 'source_name' (strong_non_native/75.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6780855,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'treated' in 'source_name' (strong_non_native/75.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6780856,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'treated' in 'source_name' (strong_non_native/75.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6780861,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6780862,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'treated' in 'source_name' (strong_non_native/75.0); 'fetal' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX6784062,unknown,0,No relevant keywords,native,Native. age=51 year | dev_stage=adult | sample_type=tissue | tissue=upper lobe of left lung | donor ID=ENCDO271OUW | Cell_type=Lung,LLM (Fallback)
SRX6813406,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX6813408,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX6813410,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'source_name' (strong_non_native/100.0); 'stimulated' in 'tissue' (strong_non_native/100.0); 'stimulated' in 'cell type' (strong_non_native/80.0)",non-native,,Keyword (Non-Native)
SRX6857970,unknown,0,No relevant keywords,native,Native. Stage=Nonpregnant at the proliferative phase | tissue=myometrial tissue,LLM (Fallback)
SRX6857972,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 84.21052631578947). Matches found: 'stimulated' in 'stage' (strong_non_native/84.21052631578947)",non-native,,Keyword (Non-Native)
SRX6860609,unknown,0,No relevant keywords,non-native,Non-Native. passages=5,LLM (Fallback)
SRX687554,unknown,0,No relevant keywords,native,Native. Erythroid progenitors derived from human CD34+ bone marrow cells,LLM (Fallback)
SRX687555,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Erythroid progenitors derived from human CD34+ bone marrow cells,LLM (Fallback)
SRX687556,unknown,0,No relevant keywords,native,Native. Erythroid progenitors derived from human CD34+ bone marrow cells,LLM (Fallback)
SRX6902857,unknown,0,No relevant keywords,non-native,Non-Native. source_name=CD34 Culture,LLM (Fallback)
SRX6902858,unknown,0,No relevant keywords,non-native,Non-Native. source_name=CD34 Culture,LLM (Fallback)
SRX6902859,unknown,0,No relevant keywords,non-native,Non-Native. source_name=CD34 Culture,LLM (Fallback)
SRX6902860,unknown,0,No relevant keywords,non-native,Non-Native. source_name=CD34 Culture,LLM (Fallback)
SRX6902861,unknown,0,No relevant keywords,non-native,Non-Native. source_name=CD34 Culture,LLM (Fallback)
SRX6902862,unknown,0,No relevant keywords,non-native,Non-Native. source_name=CD34 Culture,LLM (Fallback)
SRX690997,unknown,0,No relevant keywords,native,Native. cell type=Primary CD4+ T cells,LLM (Fallback)
SRX6913093,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'inhibitor treatment' (weak_native/100.0); 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. stimulation=anti-CD3/CD28,LLM (Native Validation)
SRX6913094,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 80.0). Matches found: 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. inhibitor treatment=iBET-BD1,LLM (Native Validation)
SRX6913095,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 80.0). Matches found: 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. inhibitor treatment=iBET-BD2,LLM (Native Validation)
SRX6913096,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'inhibitor treatment' (weak_native/100.0); 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. stimulation=anti-CD3/CD28,LLM (Native Validation)
SRX6913097,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 80.0). Matches found: 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. inhibitor treatment=iBET-BD1,LLM (Native Validation)
SRX6913098,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 80.0). Matches found: 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. inhibitor treatment=iBET-BD2,LLM (Native Validation)
SRX6913099,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'inhibitor treatment' (weak_native/100.0); 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. stimulation=anti-CD3/CD28,LLM (Native Validation)
SRX6913100,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 80.0). Matches found: 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. inhibitor treatment=I-BET-151,LLM (Native Validation)
SRX6913101,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 80.0). Matches found: 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. inhibitor treatment=iBET-BD1,LLM (Native Validation)
SRX6913102,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 80.0). Matches found: 'no treatment' in 'stimulation protocol' (weak_native/80.0)",non-native,Non-Native. inhibitor treatment=iBET-BD2,LLM (Native Validation)
SRX6944145,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX6944146,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX6944147,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. treatment=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX6944148,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",non-native,Non-Native. Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX6944149,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'donor' (strong_native/100.0)",native,Native. Primary naive CD4 T cells from peripheral blood | treatment=No activation | passages=Primary | donor=healthy donor,LLM (Native Validation)
