ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX5600895	OLIG2	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=AD | age=84 | braak=4 | tissue=brain prefrontal cortex region tissues
SRX5600897	OLIG2	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=AD | age=87 | braak=4 | tissue=brain prefrontal cortex region tissues
SRX5600900	THRA	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=AD | age=91 | braak=- | tissue=brain prefrontal cortex region tissues
SRX5600901	THRA	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=AD | age=95 | braak=- | tissue=brain prefrontal cortex region tissues
SRX5600902	THRA	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=AD | age=69 | braak=- | tissue=brain prefrontal cortex region tissues
SRX5600903	THRA	Neural	Prefrontal Cortex	source_name=brain prefrontal cortex region tissues | disease state=AD | age=86 | braak=- | tissue=brain prefrontal cortex region tissues
SRX5624369	SREBF2	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes | treatment=TNF (10ng/ml) for 16 hours
SRX5716452	SOX2	Neural	Neural progenitor cells	source_name=K755R/+ hNPCs | genotype/variation=K755R/+ | sirna=none | lentiviral expression=none
SRX5716453	SOX2	Neural	Neural progenitor cells	source_name=R1159Q/+ hNPCs | genotype/variation=R1159Q/+ | sirna=none | lentiviral expression=none
SRX5716455	SOX3	Neural	Neural progenitor cells	source_name=K755R/+ hNPCs | genotype/variation=K755R/+ | sirna=none | lentiviral expression=none
SRX5716456	SOX3	Neural	Neural progenitor cells	source_name=R1159Q/+ hNPCs | genotype/variation=R1159Q/+ | sirna=none | lentiviral expression=none
SRX5716463	SMARCA4	Neural	Neural progenitor cells	source_name=hNPCs | genotype/variation=wild type | sirna=non-targeting siRNA for 72 hours | lentiviral expression=none
SRX5716464	SMARCA4	Neural	Neural progenitor cells	source_name=hNPCs | genotype/variation=wild type | sirna=SOX2 and SOX3 siRNA for 72 hours | lentiviral expression=none
SRX5716467	SMARCA2	Neural	Neural progenitor cells	source_name=K755R/+ hNPCs | genotype/variation=K755R/+ | sirna=non-targeting siRNA for 72 hours | lentiviral expression=none
SRX5716468	SMARCA2	Neural	Neural progenitor cells	source_name=K755R/+ hNPCs | genotype/variation=K755R/+ | sirna=FOSL1, FOSL2 and JUNB siRNA for 72 hours | lentiviral expression=none
SRX5716469	SMARCA4	Neural	Neural progenitor cells	source_name=K755R/+ hNPCs | genotype/variation=K755R/+ | sirna=non-targeting siRNA for 72 hours | lentiviral expression=none
SRX5716470	SMARCA4	Neural	Neural progenitor cells	source_name=K755R/+ hNPCs | genotype/variation=K755R/+ | sirna=FOSL1, FOSL2 and JUNB siRNA for 72 hours | lentiviral expression=none
SRX5774914	POU5F1	Epidermis	Dermal fibroblast	source_name=Foreskin fibroblasts | tissue=Foreskin fibroblasts | cell line=A2B5+ iOPCs(H)
SRX5774919	POU5F1	Epidermis	Dermal fibroblast	source_name=Foreskin fibroblasts | tissue=Foreskin fibroblasts | cell line=A2B5+ iOPCs(M)
SRX5801452	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells | stimulated with=IL6_A1
SRX5801453	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells | stimulated with=IL6_C7
SRX5801454	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells | stimulated with=IL6_Mut3
SRX5801455	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells | stimulated with=IL6_HyIl6
SRX5813557	EZH2	Epidermis	Dermal fibroblast	source_name=Dermal Fibroblasts | neoplastic stage=preneoplastic
SRX5813558	EZH2	Epidermis	Dermal fibroblast	source_name=Dermal Fibroblasts | neoplastic stage=transformed
SRX5821024	CTCF	Blood	CD34+	source_name=CD34_Day12_CTCF_ChIP | cell type=Hematopoietic stem/progenitor cells | cell type=erythroblast | erythropoiesis=12 days
SRX5821030	GATA1	Blood	CD34+	source_name=CD34_Day12_GATA1_ChIP | cell type=Hematopoietic stem/progenitor cells | cell type=erythroblast | erythropoiesis=12 days
SRX5927380	CTCF	Uterus	Fallopian Tubes	source_name=Normal human fallopian tube tissue | cell line=FT282 | expressed vector=FT282 stably expressing Empty Vector (EV)
SRX5927381	CTCF	Uterus	Fallopian Tubes	source_name=Normal human fallopian tube tissue | cell line=FT282 | expressed vector=FT282 stably expressing BORIS
SRX5927382	CTCFL	Uterus	Fallopian Tubes	source_name=Normal human fallopian tube tissue | cell line=FT282 | expressed vector=FT282 stably expressing BORIS
SRX6068072	PGR	Uterus	Endometrium	source_name=Proliferative rep2 PGR-ChIPseq | menstrual cycle phase=proliferative | tissue=endometrium/whole endometrium
SRX627428	SPI1	Blood	Dendritic Cells	source_name=Dendritic cells | cell type=Monocyte-derived denditric cells
SRX6384907	KDM1A	Epidermis	Keratinocytes	source_name=GSK LSD1 | cell type=Normal Human Epidermal Keratinocyte | passages=6-8 | treatment=GSK-LSD1 (2 mM) for 2 days
SRX646125	EED	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EED ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646126	SUZ12	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), SUZ12 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646127	EZH1	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EZH1 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646129	EZH2	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EZH2 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646131	EZH1	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EZH1_shNT ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646132	EZH1	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EZH1_shEZH2 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646133	EZH2	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EZH2_shNT ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646134	EZH2	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EZH2_shEZH2 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646135	NFE2	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), NFE2 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646136	TAL1	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), TAL1 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX6476497	SMAD2	Cardiovascular	Aortic smooth muscle cells	source_name=primary cells | cell type=HASMC (Human Aortic Smooth Muscle Cells) | passages=10 | treatment=Treated with PBS
SRX6476500	SMAD2	Cardiovascular	Aortic smooth muscle cells	source_name=primary cells | cell type=HASMC (Human Aortic Smooth Muscle Cells) | passages=10 | treatment=Treated with TGFB1
SRX6582172	JUN	Others	Fibroblasts	source_name=AG11498 HGPS fibroblast | lmna genotype=LMNA G608G | transgene=No | cell sorting=No sorting
SRX6582173	LMNA	Others	Fibroblasts	source_name=AG11498 HGPS fibroblast | lmna genotype=LMNA G608G | transgene=No | cell sorting=No sorting
SRX658606	TAL1	Blood	Hematopoietic Stem Cells	source_name=Hematopoietic Stem &amp; Progenitor Cells | cell type=CD133+ expanded UCB | cell number=1 million | library prep protocol=Illumina ChIP-seq | replicate=1
SRX6596842	EGR1	Others	Fibroblasts	source_name=hBJV600E_ethanol and DMSO_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=ethanol | treatment=DMSO
SRX6596845	EGR1	Others	Fibroblasts	source_name=hBJV600E_doxycycline and DMSO_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=doxycycline 1000 ng mL-1 | treatment=DMSO
SRX6596848	EGR1	Others	Fibroblasts	source_name=hBJV600E_doxycycline and clobetasol_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=doxycycline 1000 ng mL-1 | treatment=clobetasol 2nM
SRX660077	CREBBP	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX660083	PPARG	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX660087	KLF11	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX6602366	ARNTL	Neural	Neural Stem Cells	source_name=Non-malignant Neural Stem Cell | tumor type=n/a
SRX663250	TP63	Epidermis	Keratinocytes	source_name=Keratinocytes | differentiation day=2 | cell type=Keratinocytes
SRX663251	TP63	Epidermis	Keratinocytes	source_name=Keratinocytes | differentiation day=4 | cell type=Keratinocytes
SRX663438	DMC1	Gonad	Testis	source_name=Testis | genotype=PRDM9A / PRDM9A | sequencing technique=SSDS
SRX663444	DMC1	Gonad	Testis	source_name=Testis | genotype=PRDM9A / PRDM9B | sequencing technique=SSDS
SRX663451	DMC1	Gonad	Testis	source_name=Testis | genotype=PRDM9A / PRDM9C | sequencing technique=SSDS
SRX6763471	CHD4	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGE | cell type=DIFFERENTIATING MACROPHAGE | treatment=differentiating macrophages (day 4 of GM-CSF treatment)
SRX6763473	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGE | cell type=DIFFERENTIATING MACROPHAGE | treatment=differentiating macrophages (day 1 of GM-CSF treatment)
SRX6763474	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGE | cell type=DIFFERENTIATING MACROPHAGE | treatment=differentiating macrophages (day 2 of GM-CSF treatment)
SRX6763475	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGE | cell type=DIFFERENTIATING MACROPHAGE | treatment=differentiating macrophages (day 3 of GM-CSF treatment)
SRX6763476	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGE | cell type=DIFFERENTIATING MACROPHAGE | treatment=differentiating macrophages (day 4 of GM-CSF treatment)
SRX6763478	EGR1	Blood	Monocytes	source_name=PRIMARY-MONOCYTE | cell type=PRIMARY-MONOCYTE | treatment=primary monocytes
SRX6780853	CREB1	Neural	Frontal cortex	source_name=human fetal frontal cortex FB08, CREB1 ChIP, biorep 1, nontruncated reads | tissue=human GW19 fetal frontal cortex tissue | time post-kcl stimulation=NA | biological replicate=1 | technical replicate=1
SRX6780854	CREB1	Neural	Frontal cortex	source_name=human fetal frontal cortex FB25, CREB1 ChIP, biorep 2, reads truncated to 70bp | tissue=human GW23 fetal frontal cortex tissue | time post-kcl stimulation=NA | biological replicate=2 | technical replicate=1
SRX6780855	CRTC1	Neural	Frontal cortex	source_name=human fetal frontal cortex FB08, CRTC1 ChIP, biorep 1, reads truncated to 70bp | tissue=human GW19 fetal frontal cortex tissue | time post-kcl stimulation=NA | biological replicate=1 | technical replicate=1
SRX6780856	CRTC1	Neural	Frontal cortex	source_name=human fetal frontal cortex FB25, CRTC1 ChIP, biorep 2, reads truncated to 70bp | tissue=human GW23 fetal frontal cortex tissue | time post-kcl stimulation=NA | biological replicate=2 | technical replicate=1
SRX6780861	CREB1	Neural	Frontal cortex	source_name=human fetal frontal cortex FB08, S133 phophorylation of CREB1 ChIP, biorep 1, nontruncated reads | tissue=human GW19 fetal frontal cortex tissue | time post-kcl stimulation=NA | biological replicate=1 | technical replicate=1
SRX6780862	CREB1	Neural	Frontal cortex	source_name=human fetal frontal cortex FB25, S133 phophorylation of CREB1 ChIP, biorep 2, reads truncated to 70bp | tissue=human GW23 fetal frontal cortex tissue | time post-kcl stimulation=NA | biological replicate=2 | technical replicate=1
SRX6813406	ATF4	Blood	CD4+ T cells	source_name=Stimulated human CD4 T-cells | tissue=Stimulated human CD4 T-cells | treatment=Cells cultured in arginine-free RPMI for 72h | cell type=Human CD4+ T-cells purified from PBMCs, stimulated with anti-CD3/anti-CD28 beads
SRX6813408	ATF4	Blood	CD4+ T cells	source_name=Stimulated human CD4 T-cells | tissue=Stimulated human CD4 T-cells | treatment=Cells cultured in low (20uM) arginine RPMI for 72h | cell type=Human CD4+ T-cells purified from PBMCs, stimulated with anti-CD3/anti-CD28 beads
SRX6813410	CEBPB	Blood	CD4+ T cells	source_name=Stimulated human CD4 T-cells | tissue=Stimulated human CD4 T-cells | treatment=Cells cultured in arginine-free RPMI for 72h | cell type=Human CD4+ T-cells purified from PBMCs, stimulated with anti-CD3/anti-CD28 beads
SRX6857972	PGR	Uterus	Myometrium	source_name=Myometrium | Stage=38-42 weeks estimated gestational age | tissue=myometrial tissue
SRX6860609	TFEB	Cardiovascular	Aortic smooth muscle cells	source_name=Human aortic smooth muscle cells | passages=5 | cell type=vascular smooth muscle cells
SRX687555	HDAC2	Blood	Erythroid progenitors	source_name=Erythroid progenitors | cell type=Erythroid progenitors derived from human CD34+ bone marrow cells
SRX6902857	CTCF	Blood	CD34+	source_name=CD34 Culture | individual=Don001 | gender=female | cell type=Erythroid | target=CTCF
SRX6902858	CTCF	Blood	CD34+	source_name=CD34 Culture | individual=Don002 | gender=male | cell type=Erythroid | target=CTCF
SRX6902859	CTCF	Blood	CD34+	source_name=CD34 Culture | individual=Don003 | gender=male | cell type=Erythroid | target=CTCF
SRX6902860	GATA1	Blood	CD34+	source_name=CD34 Culture | individual=Don001 | gender=female | cell type=Erythroid | target=Gata-1
SRX6902861	GATA1	Blood	CD34+	source_name=CD34 Culture | individual=Don002 | gender=male | cell type=Erythroid | target=Gata-1
SRX6902862	GATA1	Blood	CD34+	source_name=CD34 Culture | individual=Don003 | gender=male | cell type=Erythroid | target=Gata-1
SRX6913093	BRD2	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=DMSO | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913094	BRD2	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=iBET-BD1 | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913095	BRD2	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=iBET-BD2 | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913096	BRD3	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=DMSO | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913097	BRD3	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=iBET-BD1 | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913098	BRD3	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=iBET-BD2 | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913099	BRD4	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=DMSO | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913100	BRD4	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=I-BET-151 | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913101	BRD4	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=iBET-BD1 | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6913102	BRD4	Blood	CD4+ T cells	source_name=TcellsCD4+ | cell line=none | inhibitor treatment=iBET-BD2 | stimulation=anti-CD3/CD28 | stimulation protocol=4 hours of anti CD3/CD8 after 30 minutes of pretreatment | replicate=1
SRX6944145	FOS	Blood	CD4+ T cells	source_name=E5h_GFP_cFOS_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 and -CD28 antibodies | passages=Primary | donor=healthy donor | biowardrobe id=8041
SRX6944146	FOS	Blood	CD4+ T cells	source_name=E5h_A-FOS_cFOS_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 and -CD28 antibodies | passages=Primary | donor=healthy donor | biowardrobe id=8042
SRX6944147	JUNB	Blood	CD4+ T cells	source_name=E5h_GFP_JunB_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 and -CD28 antibodies | passages=Primary | donor=healthy donor | biowardrobe id=8043
SRX6944148	JUNB	Blood	CD4+ T cells	source_name=E5h_A-FOS_JunB_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 and -CD28 antibodies | passages=Primary | donor=healthy donor | biowardrobe id=8044
SRX6944150	FOS	Blood	CD4+ T cells	source_name=E5h_cFOS_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 and -CD28 antibodies | passages=Primary | donor=healthy donor | biowardrobe id=8032
SRX6944151	FOS	Blood	CD4+ T cells	source_name=A5h_cFOS_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 antibody | passages=Primary | donor=healthy donor | biowardrobe id=8033
SRX6944153	JUNB	Blood	CD4+ T cells	source_name=E5h_JunB_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 and -CD28 antibodies | passages=Primary | donor=healthy donor | biowardrobe id=8035
SRX6944154	JUNB	Blood	CD4+ T cells	source_name=A5h_JunB_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 antibody | passages=Primary | donor=healthy donor | biowardrobe id=8036
SRX6944156	NFATC2	Blood	CD4+ T cells	source_name=E5h_NFAT1_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 and -CD28 antibodies | passages=Primary | donor=healthy donor | biowardrobe id=8038
SRX6944157	NFATC2	Blood	CD4+ T cells	source_name=A5h_NFAT1_060619_with_flyDNA | cell type=Primary naive CD4 T cells from peripheral blood | treatment=Act. 5 h with anti-CD3 antibody | passages=Primary | donor=healthy donor | biowardrobe id=8057
SRX6969885	CHD6	Cardiovascular	Cardiomyocytes	source_name=cardiomyocytes | cell type=CHD6 heterozygous mutant | passages=D9
SRX6976722	TEAD1	Epidermis	Keratinocytes	source_name=Human epidermal keratinocytes | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX700518	BRD4	Epidermis	Dermal fibroblast	source_name=WT fibroblasts_BRD4_ChIPSeq | cell type source=age-matched control wild-type individual 1 (TRS-WT) | cell type=WT dermal fibroblasts transformed by retroviral introduction of TERT, HRAS and SV40 T antigens (TRS-WT1)
SRX700519	BRD4	Epidermis	Dermal fibroblast	source_name=WT fibroblasts_BRD4_ChIPSeq | cell type source=age-matched control wild-type individual 2 (TRS-WT) | cell type=WT dermal fibroblasts transformed by retroviral introduction of TERT, HRAS and SV40 T antigens (TRS-WT1)
SRX700520	BRD4	Epidermis	Dermal fibroblast	source_name=HG fibroblasts_BRD4_ChIPSeq | cell type source=HGPS patient 1 (TRS-HGPS) | cell type=HGPS dermal fibroblasts transformed by retroviral introduction of TERT, HRAS and SV40 T antigens (TRS-HGPS1)
SRX700521	BRD4	Epidermis	Dermal fibroblast	source_name=HG fibroblasts_BRD4_ChIPSeq | cell type source=HGPS patient 2 (TRS-HGPS) | cell type=HGPS dermal fibroblasts transformed by retroviral introduction of TERT, HRAS and SV40 T antigens (TRS-HGPS1)
SRX7015671	RNF2	Others	Fibroblasts	source_name=CRL7250 (FIbroblast) | cell type=FIbroblast | cell line=CRL7250
SRX7031580	EGR1	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells | treatment=CD34+ cells
SRX7031581	EGR1	Blood	Monocytes	source_name=DIFFERENTIATING MONOCYTES | cell type=DIFFERENTIATING MONOCYTES | treatment=differentiating CD34 into monocytes (day 3)
SRX7031582	EGR1	Blood	Monocytes	source_name=DIFFERENTIATING MONOCYTES | cell type=DIFFERENTIATING MONOCYTES | treatment=differentiating CD34 into monocytes (day 5)
SRX7031583	EGR1	Blood	Monocytes	source_name=DIFFERENTIATING MONOCYTES | cell type=DIFFERENTIATING MONOCYTES | treatment=differentiating CD34 into monocytes (day 14)
SRX707368	EZH2	Neural	Neural Stem Cells	source_name=whole cell | cell type=neural stem cell (NSC) | cell cycle stage=asynchronization
SRX7086149	HNF1A	Epidermis	Skin fibroblasts	source_name=human skin fibroblast | cell type=hiPSC-derived pancreatic endocrine progenitor | genotype=Wild Type
SRX7086153	HNF1A	Epidermis	Skin fibroblasts	source_name=human skin fibroblast | cell type=hiPSC-derived pancreatic endocrine progenitor | genotype=H126D+/-
SRX7141987	O-GlcNAc	Adipocyte	Adipocytes	source_name=human in vitro differentiated adipocyte day 11 treated with 0.5 mM of glutamine during differentiation | cell type=in vitro differentiated adipocyte | passages=15-18 | treatment=Low glutamine
SRX7141990	O-GlcNAc	Adipocyte	Adipocytes	source_name=human in vitro differentiated adipocyte day 11 treated with 10 mM of glutamine during differentiation | cell type=in vitro differentiated adipocyte | passages=15-18 | treatment=High glutamine
SRX716944	NR3C1	Blood	Macrophages	source_name=human monoycte derived macrophages | pooled=yes | fully anonymized=yes | cell type=human monoycte derived macrophages
SRX7214021	KLF3	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX7214024	CREBBP	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX7223095	EGR1	Uterus	Endometrial stromal cells	source_name=t-HESC cell line | cell line=t-HESC
SRX7277172	LMNA	Others	Fibroblasts	source_name=AG11498 HGPS fibroblast | lmna genotype=LMNA G608G | transgene=No | cell sorting=No sorting
SRX7277179	JUN	Others	Fibroblasts	source_name=AG11498 HGPS fibroblast | lmna genotype=LMNA G608G | transgene=No | cell sorting=No sorting
SRX735289	TBX21	Blood	Th1 Cells	source_name=In vitro differentiated Th1 cells | cell type=Th1 | treatment/agent=PMA/ionomycin
SRX7428070	XBP1	Blood	Plasmablasts	source_name=Peripheral blood | cell type=Day6 Plasmablast
SRX7428073	CTCF	Blood	Memory B cells	source_name=Peripheral blood | cell type=Day6 Plasmablast (memory B cell, CD23 negatively selected)
SRX7428079	IRF4	Blood	Memory B cells	source_name=Peripheral blood | cell type=Day6 Plasmablast (memory B cell, CD23 negatively selected)
SRX751297	MED1	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX751541	NOTCH1	Blood	CD34 Hematopoietic stem cells	source_name=Hematopoietic progenitor cells | cell type=CD34+ cells | expansion=6 days
SRX753312	JUNB	Epidermis	Keratinocytes	source_name=keratinocytes | cell type=human neonatal keratincoytes | passage=Passage 3
SRX7584817	ATF4	Blood	Erythroblasts	source_name=Primary_erythroblast_ATF4 | tissue=Adult peripheral blood | cell type=CD34+ derived erythroblasts | differentiation=Day 11
SRX7587157	FOXO1	Bone	Chondrocytes	source_name=FoxO1_ChIP-seq | donor status=total knee replacement surgery patient | cell type=primary chondrocytes
SRX760967	LMNA	Adipocyte	Pre-adipocytes	source_name=Pre-adipocytes from liposuction material, cultured, undifferentiated, proliferating, 2 days before adipogenic stimulation. | passages=Cells in passage 5-7 | initial cell type=pre-adipocytes | cell differentiation status=Proliferating, undifferentiated
SRX760968	LMNA	Adipocyte	Pre-adipocytes	source_name=Pre-adipocytes from liposuction material, cultured, undifferentiated, confluent, on day of adipogenic stimulation (Day 0). | passages=Cells in passage 5-7 | initial cell type=pre-adipocytes | cell differentiation status=Non-proliferating (confluent), undifferentiated
SRX760969	LMNA	Adipocyte	Pre-adipocytes	source_name=Pre-adipocytes from liposuction material, cultured, 1 day after adipogenic stimulation (Day 1). | passages=Cells in passage 5-7 | initial cell type=pre-adipocytes | cell differentiation status=Non-proliferating, differentiated for 1 day
SRX760970	LMNA	Adipocyte	Pre-adipocytes	source_name=Pre-adipocytes from liposuction material, cultured, 3 days after adipogenic stimulation (Day 3). | passages=Cells in passage 5-7 | initial cell type=pre-adipocytes | cell differentiation status=Non-proliferating, differentiated for 3 days
SRX760971	LMNA	Adipocyte	Pre-adipocytes	source_name=Pre-adipocytes from liposuction material, cultured, 9 days after adipogenic stimulation (Day 9). | passages=Cells in passage 5-7 | initial cell type=pre-adipocytes | cell differentiation status=Non-proliferating, differentiated for 9 days
SRX7626336	CTCF	Others	Mesenchymal Stromal Cells	source_name=CTCF_ChIPSeq_P2 | tissue=bone marrow | cell type=mesenchymal stromal cells | passage=2
SRX7626339	CTCF	Others	Mesenchymal Stromal Cells	source_name=CTCF_ChIPSeq_P8 | tissue=bone marrow | cell type=mesenchymal stromal cells | passage=8
SRX7626340	CTCF	Others	Mesenchymal Stromal Cells	source_name=CTCF_ChIPSeq_P14 | tissue=bone marrow | cell type=mesenchymal stromal cells | passage=14
SRX7627558	REST	Neural	Hippocampus	source_name=hHipp_REST_ChIP | age=67y | tissue=Hippocampus
SRX7730449	RB1	Bone	Osteoblasts	source_name=osteoblast | cell=osteoblast | treatment=NA | time point=NA | genotype=Corrected RB1 mutation
SRX7730450	E2F3	Bone	Osteoblasts	source_name=osteoblast | cell=osteoblast | treatment=NA | time point=NA | genotype=Corrected RB1 mutation
SRX7756148	VDR	Blood	Dendritic Cells	source_name=tolerogenic monocyte-derivated Dendritic Cells (TL) | treatment=1,25-dihydroxyvitamin D3
SRX7805694	NFATC1	Others	Mesenchymal stem cells	source_name=Immunoprecipitated chromatin of SCR tranfected AhBMSCs | age=adult | cell type=bone marrow stem cells | transfection=SCR
SRX7805700	NFATC1	Others	Mesenchymal stem cells	source_name=Immunoprecipitated chromatin of NFATC1 RNAi AhBMSCs | age=adult | cell type=bone marrow stem cells | transfection=NFATC1 RNAi
SRX7805901	NIPBL	Epidermis	Dermal fibroblast	source_name=NIPBL_Patient | subject status=Cornelia de Lange syndrome (CdLS) patient | cell type=primary dermal fibroblasts
SRX7807102	CEBPB	Adipocyte	Adipocytes	source_name=BM-hMSC-TERT4 | cell type=Adipocyte | Stage=Day 1
SRX7807106	CTCF	Adipocyte	Adipocytes	source_name=BM-hMSC-TERT4 | cell type=Adipocyte | Stage=Day 1
SRX7807126	TEAD1	Adipocyte	Adipocytes	source_name=BM-hMSC-TERT4 | cell type=Adipocyte | Stage=Day 1
SRX7807128	MED1	Adipocyte	Adipocytes	source_name=BM-hMSC-TERT4 | cell type=Adipocyte | Stage=Day 10
