ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX6818866	Setd1a	Blood	Macrophages	source_name=bone marrow-derived macrophages | spike-in=no | treatment=16h 1uM Dex, 3h 100ng/ul LPS | fixation=10min 1% FA | strain=C57BL6/J
SRX6818868	Cxxc1	Blood	Macrophages	source_name=bone marrow-derived macrophages | spike-in=no | treatment=16h 0.1% EtOH, 3h 100ng/ul LPS | fixation=30min 2mM DSG/10min 1% FA | strain=C57BL6/J
SRX6818869	Cxxc1	Blood	Macrophages	source_name=bone marrow-derived macrophages | spike-in=no | treatment=16h 0.1% EtOH, 3h 100ng/ul LPS | fixation=30min 2mM DSG/10min 1% FA | strain=C57BL6/J
SRX6818871	Cxxc1	Blood	Macrophages	source_name=bone marrow-derived macrophages | spike-in=no | treatment=16h 1uM Dex, 3h 100ng/ul LPS | fixation=30min 2mM DSG/10min 1% FA | strain=C57BL6/J
SRX6828255	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=wild type (wt) | expressed vector=none | treatment=none | mutation=wild type
SRX6828256	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=wild type (wt) | expressed vector=none | treatment=none | mutation=wild type
SRX6828258	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=wild type (wt) | expressed vector=none | treatment=none | mutation=wild type
SRX6828259	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=wild type (wt) | expressed vector=none | treatment=none | mutation=wild type
SRX6828265	Ctcfl	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=wild type (wt) | expressed vector=wt_CH12 stably expressed BORIS from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=wild type
SRX6828267	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=none | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828268	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=none | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828269	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=none | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828271	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=none | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828272	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=none | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828273	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=none | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828278	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Fl-CTCF (Full-Length CTCF, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828280	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Fl-CTCF (Full-Length CTCF, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828281	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Fl-CTCF (Full-Length CTCF, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828286	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed truncated CTCF (N-terminus+11ZFs), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828287	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed truncated CTCF (N-terminus+11ZFs), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828289	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed truncated CTCF (N-terminus+11ZFs), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828293	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed truncated CTCF (11ZFs+C-terminus), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828295	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed truncated CTCF (11ZFs+C-terminus), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828300	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N1mutant of CTCF(aa1-30), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828304	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N2mutant of CTCF(aa1-87), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828308	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N3mutant of CTCF(aa90-186), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828310	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N3mutant of CTCF(aa90-186), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828311	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N3mutant of CTCF(aa90-186), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828315	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N4mutant of CTCF(aa187-265), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828317	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N4mutant of CTCF(aa187-265), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828318	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N4mutant of CTCF(aa187-265), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828323	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N5mutant of CTCF(11 aa mutations), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828328	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Chimera1, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828334	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Chimera2, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828335	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Chimera2, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828336	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Chimera2, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828342	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Chimera3, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828347	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Chimera4, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828348	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Chimera4, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828349	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed Chimera4, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828354	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N6mutant of CTCF(The N-terminus truncated to aa187-265), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828355	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N6mutant of CTCF(The N-terminus truncated to aa187-265), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828357	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N6mutant of CTCF(The N-terminus truncated to aa187-265), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828358	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed N6mutant of CTCF(The N-terminus truncated to aa187-265), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828364	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed CTCF mutant with 3 AZF, tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828371	Ctcf	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed mutant CTCF (CTCF with the first two ZFs deleted), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828373	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed mutant CTCF (CTCF with the first two ZFs deleted), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX6828374	Rad21	Blood	CH12	source_name=Mouse B lymphoma cell | cell line=CH12 | genotype=mutant (mut) | expressed vector=mut_CH12 stably expressed mutant CTCF (CTCF with the first two ZFs deleted), tagged with V5 Tag at the C-terminus) from vector (of pMy-MouseCTCFbiotag-T2A-mOrange) | treatment=none | mutation=homozygous deletion of ZF9-11 in CTCF gene
SRX685919	Zic1	Neural	Cerebellum	source_name=whole cerebellum | strain=C57BL/6 | tissue=whole cerebellum | developmental stage=Postnatal day 7 (P7)
SRX685921	Zic1	Neural	Cerebellum	source_name=whole cerebellum | strain=C57BL/6 | tissue=whole cerebellum | developmental stage=Postnatal day 60 (P60)
SRX6885963	Rxra	Liver	Liver	source_name=Wildtype Mouse fed control diet for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=Control Diet
SRX6885964	Rxra	Liver	Liver	source_name=Wildtype Mouse fed control diet for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=Control Diet
SRX6885965	Rxra	Liver	Liver	source_name=Wildtype Mouse fed control diet for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=Control Diet
SRX6885966	Rxra	Liver	Liver	source_name=Wildtype Mouse fed control diet for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=Control Diet
SRX6885973	Rxra	Liver	Liver	source_name=Wildtype Mouse fed high fat diet for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=High Fat Diet
SRX6885974	Rxra	Liver	Liver	source_name=Wildtype Mouse fed high fat diet for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=High Fat Diet
SRX6885975	Rxra	Liver	Liver	source_name=Wildtype Mouse fed high fat diet for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=High Fat Diet
SRX6885976	Rxra	Liver	Liver	source_name=Wildtype Mouse fed high fat diet for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=High Fat Diet
SRX6885983	Rxra	Liver	Liver	source_name=Wildtype Mouse fed high fat diet with pioglitazone for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=High Fat Diet with Pioglitazone
SRX6885984	Rxra	Liver	Liver	source_name=Wildtype Mouse fed high fat diet with pioglitazone for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=High Fat Diet with Pioglitazone
SRX6885985	Rxra	Liver	Liver	source_name=Wildtype Mouse fed high fat diet with pioglitazone for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=High Fat Diet with Pioglitazone
SRX6885986	Rxra	Liver	Liver	source_name=Wildtype Mouse fed high fat diet with pioglitazone for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=High Fat Diet with Pioglitazone
SRX6885993	Rxra	Liver	Liver	source_name=Wildtype Mouse fed control diet with pioglitazone for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=Control Diet with Pioglitazone
SRX6885994	Rxra	Liver	Liver	source_name=Wildtype Mouse fed control diet with pioglitazone for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=Control Diet with Pioglitazone
SRX6885995	Rxra	Liver	Liver	source_name=Wildtype Mouse fed control diet with pioglitazone for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=Control Diet with Pioglitazone
SRX6885996	Rxra	Liver	Liver	source_name=Wildtype Mouse fed control diet with pioglitazone for 12 weeks | strain=C57BL6/J | genotype=wildtype | gender=male | age=5 months | tissue=liver | treatment=Control Diet with Pioglitazone
SRX6886003	Rxra	Liver	Liver	source_name=Knockout Mouse fed control diet for 12 weeks | strain=C57BL6/J | genotype=PPARg knockout | gender=male | age=5 months | tissue=liver | treatment=Control Diet
SRX6886004	Rxra	Liver	Liver	source_name=Knockout Mouse fed control diet for 12 weeks | strain=C57BL6/J | genotype=PPARg knockout | gender=male | age=5 months | tissue=liver | treatment=Control Diet
SRX6886005	Rxra	Liver	Liver	source_name=Knockout Mouse fed control diet for 12 weeks | strain=C57BL6/J | genotype=PPARg knockout | gender=male | age=5 months | tissue=liver | treatment=Control Diet
SRX6886006	Rxra	Liver	Liver	source_name=Knockout Mouse fed control diet for 12 weeks | strain=C57BL6/J | genotype=PPARg knockout | gender=male | age=5 months | tissue=liver | treatment=Control Diet
SRX689721	Ctcf	Blood	WEHI-231	source_name=Wehi-231-CT | cell line=Wehi-231 | tissue=B cell lymphoma | strain=(BALB/c x NZB)F1
SRX689723	Ctcf	Blood	WEHI-231	source_name=Wehi-231-TFII-I KD | cell line=Wehi-231 | tissue=B cell lymphoma | strain=(BALB/c x NZB)F1
SRX6902417	Nr3c1	Blood	RAW 264.7	source_name=Raw264.7 | cell type=Raw264.7 | strain=BALB/c | genotype=wt | spike-in=no | treatment=16h 1uM Dex, 3h 100ng/ul LPS | fixation=30min 2mM DSG/10min 1% FA
SRX6902418	Nr3c1	Blood	RAW 264.7	source_name=Raw264.7 | cell type=Raw264.7 | strain=BALB/c | genotype=wt | spike-in=no | treatment=16h 1uM Dex, 3h 100ng/ul LPS | fixation=30min 2mM DSG/10min 1% FA
SRX6902800	Nr3c1	Liver	Liver	source_name=Liver | strain=C57BL/6J | tissue=liver | treatment=12 wk control Diet (Research Diet, D12329)
SRX6902801	Nr3c1	Liver	Liver	source_name=Liver | strain=C57BL/6J | tissue=liver | treatment=12 wk control Diet (Research Diet, D12329)
SRX6902802	Nr3c1	Liver	Liver	source_name=Liver | strain=C57BL/6J | tissue=liver | treatment=12 wk control Diet (Research Diet, D12329)
SRX6902803	Nr3c1	Liver	Liver	source_name=Liver | strain=C57BL/6J | tissue=liver | treatment=12 wk control Diet (Research Diet, D12329)
SRX6902804	Nr3c1	Liver	Liver	source_name=Liver | strain=C57BL/6J | tissue=liver | treatment=12 wk control Diet (Research Diet, D12329)
SRX6902805	Nr3c1	Liver	Liver	source_name=Liver | strain=C57BL/6J | tissue=liver | treatment=12 wk control Diet (Research Diet, D12329)
SRX6902806	Nr3c1	Liver	Liver	source_name=Liver | strain=C57BL/6J | tissue=liver | treatment=12 wk control Diet (Research Diet, D12329)
SRX6903170	Smc1a	Blood	Hematopoietic Stem Cells	source_name=ChIP_Stag2KO_Smc1a_IGO | cell type=hematopoietic stem and progenitor cells (HSPCs) | genotype=Stag2 KO
SRX6903172	Smc3	Blood	Hematopoietic Stem Cells	source_name=ChIP_Stag2KO_Smc3_IGO | cell type=hematopoietic stem and progenitor cells (HSPCs) | genotype=Stag2 KO
SRX6903175	Smc1a	Blood	Hematopoietic Stem Cells	source_name=ChIP_Stag2WT_Smc1a_IGO | cell type=hematopoietic stem and progenitor cells (HSPCs) | genotype=Stag2 WT
SRX6903177	Smc3	Blood	Hematopoietic Stem Cells	source_name=ChIP_Stag2WT_Smc3_IGO | cell type=hematopoietic stem and progenitor cells (HSPCs) | genotype=Stag2 WT
SRX6907631	Mef2a	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2A Control | strain=C57BL/6 | tissue=Cerebellum
SRX6907632	Mef2a	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2A Control | strain=C57BL/6 | tissue=Cerebellum
SRX6907633	Mef2a	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2A Control | strain=C57BL/6 | tissue=Cerebellum
SRX6907635	Mef2a	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2D Conditional Knockout | strain=C57BL/6 | tissue=Cerebellum
SRX6907636	Mef2a	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2D Conditional Knockout | strain=C57BL/6 | tissue=Cerebellum
SRX6907637	Mef2a	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2D Conditional Knockout | strain=C57BL/6 | tissue=Cerebellum
SRX6907639	Mef2d	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2D Control | strain=C57BL/6 | tissue=Cerebellum
SRX6907640	Mef2d	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2D Control | strain=C57BL/6 | tissue=Cerebellum
SRX6907642	Mef2d	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2A Conditional Knockout | strain=C57BL/6 | tissue=Cerebellum
SRX6907643	Mef2d	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2A Conditional Knockout | strain=C57BL/6 | tissue=Cerebellum
SRX6907645	Mef2a	Neural	Cerebellum	source_name=Cerebellum | genotype=MEF2A Conditional Knockout | strain=C57BL/6 | tissue=Cerebellum
SRX6924461	Yap1	Liver	Liver	source_name=Liver_ChIPSeq_Yap_LSL_WT | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; WT | tissue=liver | treatment=doxycycline food for 7 days
SRX6924462	Yap1	Liver	Liver	source_name=Liver_ChIPSeq_Yap_LSL_WT | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; WT | tissue=liver | treatment=doxycycline food for 7 days
SRX6924464	Tead4	Liver	Liver	source_name=Liver_ChIPSeq_Tead_LSL_WT | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; WT | tissue=liver | treatment=doxycycline food for 7 days
SRX6924465	Tead4	Liver	Liver	source_name=Liver_ChIPSeq_Tead_LSL_WT | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; WT | tissue=liver | treatment=doxycycline food for 7 days
SRX6924467	Yap1	Liver	Liver	source_name=Liver_ChIPSeq_Yap_LSL_3d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 3 days
SRX6924468	Yap1	Liver	Liver	source_name=Liver_ChIPSeq_Yap_LSL_3d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 3 days
SRX6924470	Tead4	Liver	Liver	source_name=Liver_ChIPSeq_Tead_LSL_3d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 3 days
SRX6924471	Tead4	Liver	Liver	source_name=Liver_ChIPSeq_Tead_LSL_3d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 3 days
SRX6924473	Yap1	Liver	Liver	source_name=Liver_ChIPSeq_Yap_LSL_7d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 7 days
SRX6924474	Yap1	Liver	Liver	source_name=Liver_ChIPSeq_Yap_LSL_7d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 7 days
SRX6924476	Tead4	Liver	Liver	source_name=Liver_ChIPSeq_Tead_LSL_7d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 7 days
SRX6924477	Tead4	Liver	Liver	source_name=Liver_ChIPSeq_Tead_LSL_7d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 7 days
SRX6924478	Tead4	Liver	Liver	source_name=Liver_ChIPSeq_Tead_LSL_7d | strain background=C57BL/6 | genotype=ROSA26-rtTA-IRES-EGFP; tetYAP | tissue=liver | treatment=doxycycline food for 7 days
SRX6924481	Brd4	Liver	Liver	source_name=Liver_ChIPSeq_Brd4_LapTTA_WT | strain background=C57BL/6 | genotype/variation=WT | tissue=Liver
SRX6924482	Brd4	Liver	Liver	source_name=Liver_ChIPSeq_Brd4_LapTTA_WT | strain background=C57BL/6 | genotype/variation=WT | tissue=Liver
SRX6924487	Hnf4a	Liver	Liver	source_name=Liver_ChIPSeq_Hnf4a_LapTTA_WT | strain background=C57BL/6 | genotype/variation=WT | tissue=Liver
SRX6924497	Brd4	Liver	Liver	source_name=Liver_ChIPSeq_Brd4_LapTTA_4W | strain background=C57BL/6 | genotype/variation=tetYAP | tissue=Liver
SRX6924498	Brd4	Liver	Liver	source_name=Liver_ChIPSeq_Brd4_LapTTA_4W | strain background=C57BL/6 | genotype/variation=tetYAP | tissue=Liver
SRX6924503	Hnf4a	Liver	Liver	source_name=Liver_ChIPSeq_Hnf4a_LapTTA_4W | strain background=C57BL/6 | genotype/variation=tetYAP | tissue=Liver
SRX6927325	Jun	Blood	CD4+ T cells	source_name=Spleen and peripheral lymoh organs | cell type=CD4+ T cell | strain=C57BL/6 | activation=in vitro activation by TCR/Co-stimulation
SRX6927326	Jun	Blood	CD4+ T cells	source_name=Spleen and peripheral lymoh organs | cell type=CD4+ T cell | strain=C57BL/6 | activation=in vitro activation by TCR/Co-stimulation
SRX6927328	Batf	Blood	CD4+ T cells	source_name=Spleen and peripheral lymoh organs | cell type=CD4+ T cell | strain=C57BL/6 | activation=in vitro activation by TCR/Co-stimulation
SRX6927329	Batf	Blood	CD4+ T cells	source_name=Spleen and peripheral lymoh organs | cell type=CD4+ T cell | strain=C57BL/6 | activation=in vitro activation by TCR/Co-stimulation
SRX6972724	Setd1a	Neural	Prefrontal Cortex	source_name=Prefrontal cortex | tissue=Prefrontal cortex | age=6 weeks old
