ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX476916	SNAI2	Epidermis	Keratinocytes	source_name=keratinocytes_SNAI2 knockdown_growth medium_SNAI2-ChIPseq | cell type=Human keratinocytes | genotype/variation=SNAI2 knockdown (SNAI2 shRNA) | culture medium=growth medium
SRX476920	SNAI2	Epidermis	Keratinocytes	source_name=keratinocytes_overexpressing LACZ_growth medium_SNAI2-ChIPseq | cell type=Human keratinocytes | genotype/variation=overexpressing LACZ | culture medium=growth medium
SRX476922	SNAI2	Epidermis	Keratinocytes	source_name=keratinocytes_overexpressing SNAI2_growth medium_SNAI2-ChIPseq | cell type=Human keratinocytes | genotype/variation=overexpressing SNAI2 | culture medium=growth medium
SRX476924	SNAI2	Epidermis	Keratinocytes	source_name=keratinocytes_overexpressing LACZ_differentiation medium_SNAI2-ChIPseq | cell type=Human keratinocytes | genotype/variation=overexpressing LACZ | culture medium=differentiation medium
SRX476926	SNAI2	Epidermis	Keratinocytes	source_name=keratinocytes_overexpressing SNAI2_differentiation medium_SNAI2-ChIPseq | cell type=Human keratinocytes | genotype/variation=overexpressing SNAI2 | culture medium=differentiation medium
SRX4796926	PPARG	Adipocyte	Adipose Tissue	source_name=Adipose tissue | tissue=Adipose
SRX4796927	PPARG	Adipocyte	Adipose Tissue	source_name=Adipose tissue | tissue=Adipose
SRX4796928	PPARG	Adipocyte	Adipose Tissue	source_name=Adipose tissue | tissue=Adipose
SRX4796929	PPARG	Adipocyte	Adipose Tissue	source_name=Adipose tissue | tissue=Adipose
SRX4911599	FOXA2	Uterus	Endometrium	source_name=endometrium | phase=proliferative
SRX4911601	FOXA2	Uterus	Endometrium	source_name=endometrium | phase=mid-secretory
SRX4976909	TP63	Epidermis	Keratinocytes	source_name=human Keratinocytes | genotype=wild-type | treatment strategy=Day 0 of epidermal differentiation (epidermal keratinocyte)
SRX4985786	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T0
SRX4985787	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T0
SRX4985789	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T8
SRX4985790	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T8
SRX4985792	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T24
SRX4985793	KDM6B	Blood	CD4+ T cells	source_name=peripheral blood of healthy donors | cell type=naive CD4 T cells | time=T24
SRX4996448	HNRNPK	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes | genotype=wildtype
SRX4996449	HNRNPK	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes | genotype=wildtype
SRX502056	AR	Prostate	Prostate	source_name=Patient prostate normal tissue | tissue=prostate normal tissue
SRX502058	AR	Prostate	Prostate	source_name=Patient prostate normal tissue | tissue=prostate normal tissue
SRX502060	AR	Prostate	Prostate	source_name=Patient prostate normal tissue | tissue=prostate normal tissue
SRX502061	AR	Prostate	Prostate	source_name=Patient prostate normal tissue | tissue=prostate normal tissue
SRX502064	AR	Prostate	Prostate	source_name=Patient prostate normal tissue | tissue=prostate normal tissue
SRX502068	AR	Prostate	Prostate	source_name=Patient prostate normal tissue | tissue=prostate normal tissue
SRX5099499	STAT3	Blood	Naive B cells	source_name=Naïve B cell stimulated by α-IgM 10ug/ml for 24hrs | agent=alpha-IgM | cell type=Naive B cell
SRX5204040	PRMT3	Others	Mesenchymal stem cells	source_name=mesenchymal stem cell | cell type=mesenchymal stem cell
SRX5254848	ZBTB16	Others	Mesenchymal stem cells	source_name=Bone marrow derived hMSC | cell type=human Mesenchymal Stem Cells | passages=p4-p10
SRX5254850	SUZ12	Others	Mesenchymal stem cells	source_name=Bone marrow derived hMSC | cell type=human Mesenchymal Stem Cells | passages=p4-p10
SRX5254852	RNF2	Others	Mesenchymal stem cells	source_name=Bone marrow derived hMSC | cell type=human Mesenchymal Stem Cells | passages=p4-p10
SRX5299878	NFE2	Blood	Erythroid Cells	source_name=Erythroid culture | tissue=Erythroid culture | gender=male
SRX530186	NR1H4	Liver	Hepatocytes	source_name=primary human hepatocytes | tissue=Liver
SRX534845	CHD8	Neural	Neural Stem Cells	source_name=human Neural Stem Cells | cell type=human Neural Stem Cells (hNSCs)
SRX5360085	EZH2	Epidermis	Dermal fibroblast	source_name=Dermal Fibroblasts | neoplastic stage=untransformed
SRX5360090	EZH2	Epidermis	Dermal fibroblast	source_name=Dermal Fibroblasts | neoplastic stage=preneoplastic
SRX5360095	EZH2	Epidermis	Dermal fibroblast	source_name=Dermal Fibroblasts | neoplastic stage=transformed
SRX5391680	SMC3	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391681	SMC3	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391683	RAD21	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391684	RAD21	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391685	RAD21	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391687	CTCF	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391688	CTCF	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391689	CTCF	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391690	CTCF	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5391691	CTCF	Blood	Neutrophils	source_name=Peripheral blood neutrophils
SRX5457222	SP1	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX5457234	RXRA	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX5457276	CTCF	Cardiovascular	Aorta, Thoracic	sample type=tissue | tissue=thoracic aorta | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX5457321	EGR1	Liver	Liver	tissue=liver | age=32 year | donor ID=ENCDO060AAA | dev stage=adult | sample type=tissue | health state=healthy with non-obstructive CAD (coronary artery disease)
SRX5457411	EGR1	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX5457468	RXRA	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX5457499	SP1	Liver	Liver	age=4 year | dev stage=child | donor ID=ENCDO882MMZ | tissue=liver | health state=healthy | sample type=tissue
SRX5514007	FOS	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514008	FOS	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514009	FOS	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514010	FOS	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514017	JUN	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514018	JUN	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514019	JUN	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514020	JUN	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514027	CDK8	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514028	CDK8	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514029	CDK8	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514030	CDK8	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514037	MED12	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514038	MED12	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514039	MED12	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5514040	MED12	Uterus	Myometrium	source_name=Uterine muscle tissue | tissue=Myometrium
SRX5532361	CTCF	Neural	Anterior temporal cortex	source_name=Adult anterior temporal cortex | developmental stage=Adult | tissue=brain (adult anterior temporal cortex)
SRX5532367	CTCF	Neural	Anterior temporal cortex	source_name=Fetal anterior temporal cortex | developmental stage=Adult | tissue=brain (adult anterior temporal cortex)
SRX5624368	SREBF2	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes | treatment=none
SRX5624370	SREBF2	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes | treatment=TNF (10ng/ml) for 16 hours
SRX5661980	VDR	Kidney	Kidney Cortex	source_name=adult human kidney cortex | tissue=kidney cortex
SRX5661981	VDR	Kidney	Kidney Cortex	source_name=adult human kidney cortex | tissue=kidney cortex
SRX5661983	CREB1	Kidney	Kidney Cortex	source_name=adult human kidney cortex | tissue=kidney cortex
SRX5661984	CREB1	Kidney	Kidney Cortex	source_name=adult human kidney cortex | tissue=kidney cortex
SRX5774915	POU5F1	Epidermis	Dermal fibroblast	source_name=Foreskin fibroblasts | tissue=Foreskin fibroblasts | cell line=A2B5+ iOPCs(H)
SRX5774916	POU5F1	Epidermis	Dermal fibroblast	source_name=Foreskin fibroblasts | tissue=Foreskin fibroblasts | cell line=A2B5+ iOPCs(H)
SRX5774920	POU5F1	Epidermis	Dermal fibroblast	source_name=Foreskin fibroblasts | tissue=Foreskin fibroblasts | cell line=A2B5+ iOPCs(M)
SRX5821023	CTCF	Blood	CD34 Hematopoietic stem cells	source_name=CD34_Day0_CTCF_ChIP | cell type=Hematopoietic stem/progenitor cells | cell type=Human CD34+ Hematopoietic stem/progenitor cells | erythropoiesis=No
SRX5821025	CTCF	Blood	CD34+	source_name=CD34_Day12_CTCF_ChIP | cell type=Hematopoietic stem/progenitor cells | cell type=erythroblast | erythropoiesis=12 days
SRX5821031	GATA1	Blood	CD34+	source_name=CD34_Day12_GATA1_ChIP | cell type=Hematopoietic stem/progenitor cells | cell type=erythroblast | erythropoiesis=12 days
SRX5839977	CREBBP	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes
SRX5839978	CREBBP	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes
SRX5839979	CREBBP	Blood	Macrophages	source_name=Primary human monocyte-derived macrophages | tissue=peripheral blood | cell type=monocytes
SRX627430	SPI1	Blood	Dendritic Cells	source_name=Dendritic cells | cell type=Monocyte-derived denditric cells
SRX6384906	KDM1A	Epidermis	Keratinocytes	source_name=DMSO LSD1 | cell type=Normal Human Epidermal Keratinocyte | passages=6-8 | treatment=DMSO
SRX6384908	KDM1A	Epidermis	Keratinocytes	source_name=GSK LSD1 | cell type=Normal Human Epidermal Keratinocyte | passages=6-8 | treatment=GSK-LSD1 (2 mM) for 2 days
SRX646128	EZH1	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EZH1 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX646130	EZH2	Blood	Erythroblasts	source_name=Human primary fetal liver proerythroblasts (ProEs), EZH2 ChIP | tissue=fetal liver | cell type=CD34+ HSPC-derived proerythroblasts
SRX6578929	CTCF	Blood	T cells	source_name=Peripheral blood T cells | tissue=Peripheral blood | disease state=Healthy T cells | treatment=N/A
SRX6582174	LMNA	Others	Fibroblasts	source_name=AG11498 HGPS fibroblast | lmna genotype=LMNA G608G | transgene=No | cell sorting=No sorting
SRX658607	TAL1	Blood	Hematopoietic Stem Cells	source_name=Hematopoietic Stem &amp; Progenitor Cells | cell type=CD133+ expanded UCB | cell number=1 million | library prep protocol=Illumina ChIP-seq
SRX6596843	EGR1	Others	Fibroblasts	source_name=hBJV600E_ethanol and DMSO_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=ethanol | treatment=DMSO
SRX6596844	EGR1	Others	Fibroblasts	source_name=hBJV600E_ethanol and DMSO_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=ethanol | treatment=DMSO
SRX6596846	EGR1	Others	Fibroblasts	source_name=hBJV600E_doxycycline and DMSO_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=doxycycline 1000 ng mL-1 | treatment=DMSO
SRX6596847	EGR1	Others	Fibroblasts	source_name=hBJV600E_doxycycline and DMSO_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=doxycycline 1000 ng mL-1 | treatment=DMSO
SRX6596849	EGR1	Others	Fibroblasts	source_name=hBJV600E_doxycycline and clobetasol_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=doxycycline 1000 ng mL-1 | treatment=clobetasol 2nM
SRX6596850	EGR1	Others	Fibroblasts	source_name=hBJV600E_doxycycline and clobetasol_24 hours | cell line=BJ-hTert-B-RAF-V600E | cell type=human fibroblasts | inducer=doxycycline 1000 ng mL-1 | treatment=clobetasol 2nM
SRX660078	CREBBP	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX660084	PPARG	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX660085	PPARG	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX660086	PPARG	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX660088	KLF11	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX660089	KLF11	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX660090	KLF11	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX6602367	ARNTL	Neural	Neural Stem Cells	source_name=Non-malignant Neural Stem Cell | tumor type=n/a
SRX6602369	ARNTL	Neural	Neural Stem Cells	source_name=Non-malignant Neural Stem Cell | tumor type=n/a
SRX6602370	ARNTL	Neural	Neural Stem Cells	source_name=Non-malignant Neural Stem Cell | tumor type=n/a
SRX663441	DMC1	Gonad	Testis	source_name=Testis | genotype=PRDM9A / PRDM9A | sequencing technique=SSDS
SRX663450	DMC1	Gonad	Testis	source_name=Testis | genotype=PRDM9A / PRDM9B | sequencing technique=SSDS
SRX666593	RBPJ	Epidermis	Dermal fibroblast	source_name=primary dermal fibroblasts | body site=abdomen skin | passage=4-6
SRX6763472	CHD4	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGE | cell type=DIFFERENTIATING MACROPHAGE | treatment=differentiating macrophages (day 4 of GM-CSF treatment)
SRX6784063	CTCF	Lung	Lung	sample_type=tissue | tissue=upper lobe of left lung | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX6857971	PGR	Uterus	Myometrium	source_name=Myometrium | Stage=Nonpregnant at the proliferative phase | tissue=myometrial tissue
SRX6857973	PGR	Uterus	Myometrium	source_name=Myometrium | Stage=38-42 weeks estimated gestational age | tissue=myometrial tissue
SRX687557	GATA2	Blood	Erythroid progenitors	source_name=Erythroid progenitors | cell type=Erythroid progenitors derived from human CD34+ bone marrow cells
SRX6976723	TEAD1	Epidermis	Keratinocytes	source_name=Human epidermal keratinocytes | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX7089149	CTCF	Cardiovascular	Tibial Arteries	sample_type=tissue | tissue=tibial artery | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7089227	CTCF	Cardiovascular	Right atrium auricular region	sample_type=tissue | tissue=right atrium auricular region | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7089228	CTCF	Cardiovascular	Right atrium auricular region	sample_type=tissue | tissue=right atrium auricular region | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7089255	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7089256	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7089257	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7089340	CTCF	Prostate	Prostate gland	sample_type=tissue | tissue=prostate gland | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7089342	CTCF	Epidermis	Suprapubic skin	sample_type=tissue | tissue=suprapubic skin | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7141988	O-GlcNAc	Adipocyte	Adipocytes	source_name=human in vitro differentiated adipocyte day 11 treated with 0.5 mM of glutamine during differentiation | cell type=in vitro differentiated adipocyte | passages=15-18 | treatment=Low glutamine
SRX7141989	O-GlcNAc	Adipocyte	Adipocytes	source_name=human in vitro differentiated adipocyte day 11 treated with 0.5 mM of glutamine during differentiation | cell type=in vitro differentiated adipocyte | passages=15-18 | treatment=Low glutamine
SRX7141991	O-GlcNAc	Adipocyte	Adipocytes	source_name=human in vitro differentiated adipocyte day 11 treated with 10 mM of glutamine during differentiation | cell type=in vitro differentiated adipocyte | passages=15-18 | treatment=High glutamine
SRX7141992	O-GlcNAc	Adipocyte	Adipocytes	source_name=human in vitro differentiated adipocyte day 11 treated with 10 mM of glutamine during differentiation | cell type=in vitro differentiated adipocyte | passages=15-18 | treatment=High glutamine
SRX7214022	KLF3	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX7214025	CREBBP	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX7214026	CREBBP	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX7214027	CREBBP	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX7277174	LMNA	Others	Fibroblasts	source_name=AG11498 HGPS fibroblast | lmna genotype=LMNA G608G | transgene=No | cell sorting=No sorting
SRX7509197	CTCF	Digestive tract	Stomach	sample_type=tissue | tissue=stomach | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509220	CTCF	Digestive tract	Esophagus muscularis mucosa	sample_type=tissue | tissue=esophagus muscularis mucosa | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509269	CTCF	Digestive tract	Stomach	dev_stage=adult | tissue=stomach | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509290	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509291	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509292	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509294	CTCF	Prostate	Prostate gland	sample_type=tissue | tissue=prostate gland | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509298	CTCF	Digestive tract	Colon	sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX7509300	CTCF	Adipocyte	Colon, Transverse	dev_stage=adult | tissue=transverse colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509309	CTCF	Digestive tract	Esophagus squamous epithelium	sample_type=tissue | tissue=esophagus squamous epithelium | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509327	CTCF	Digestive tract	Gastroesophageal sphincter	sample_type=tissue | tissue=gastroesophageal sphincter | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509343	CTCF	Others	Thyroid Gland	dev_stage=adult | tissue=thyroid gland | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509412	CTCF	Digestive tract	Esophagus muscularis mucosa	sample_type=tissue | tissue=esophagus muscularis mucosa | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509422	CTCF	Lung	Lung	sample_type=tissue | tissue=upper lobe of left lung | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509450	CTCF	Others	Thyroid Gland	dev stage=adult | sample type=tissue | donor ID=ENCDO845WKR | age=37 year | tissue=thyroid gland
SRX7509461	CTCF	Blood	Peyers Patches	sample_type=tissue | tissue=Peyer's patch | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509470	CTCF	Blood	Peyers Patches	sample_type=tissue | tissue=Peyer's patch | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509476	CTCF	Pancreas	Pancreas	sample_type=tissue | tissue=body of pancreas | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509482	CTCF	Muscle	Gastrocnemius medialis	dev stage=adult | sample type=tissue | donor ID=ENCDO845WKR | age=37 year | tissue=gastrocnemius medialis
SRX7509484	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509485	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509486	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509489	CTCF	Others	Spleen	dev_stage=adult | tissue=spleen | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509496	CTCF	Digestive tract	Colon	sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7509497	CTCF	Digestive tract	Colon	sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7509498	CTCF	Digestive tract	Colon	sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7509549	CTCF	Uterus	Uterus	sample_type=tissue | tissue=uterus | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX7509551	CTCF	Pancreas	Pancreas	sample_type=tissue | tissue=body of pancreas | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509594	CTCF	Gonad	Testis	sample_type=tissue | tissue=testis | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7509596	CTCF	Digestive tract	Esophagus squamous epithelium	dev stage=adult | sample type=tissue | donor ID=ENCDO793LXB | age=53 year | tissue=esophagus squamous epithelium
SRX7509633	CTCF	Neural	Tibial Nerve	sample_type=tissue | tissue=tibial nerve | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509643	CTCF	Digestive tract	Gastroesophageal sphincter	sample_type=tissue | tissue=gastroesophageal sphincter | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509665	CTCF	Digestive tract	Colon, Sigmoid	sample_type=tissue | tissue=sigmoid colon | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509673	CTCF	Digestive tract	Colon	sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX751298	MED1	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX751299	MED1	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX751300	MED1	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | cell type=human adipose-derived stem cells
SRX7584818	ATF4	Blood	Erythroblasts	source_name=Primary_erythroblast_ATF4 | tissue=Adult peripheral blood | cell type=CD34+ derived erythroblasts | differentiation=Day 11
SRX7587158	FOXO1	Bone	Chondrocytes	source_name=FoxO1_ChIP-seq | donor status=total knee replacement surgery patient | cell type=primary chondrocytes
SRX7587159	FOXO1	Bone	Chondrocytes	source_name=FoxO1_ChIP-seq | donor status=total knee replacement surgery patient | cell type=primary chondrocytes
SRX7626337	CTCF	Others	Mesenchymal Stromal Cells	source_name=CTCF_ChIPSeq_P2 | tissue=bone marrow | cell type=mesenchymal stromal cells | passage=2
SRX7626338	CTCF	Others	Mesenchymal Stromal Cells	source_name=CTCF_ChIPSeq_P2 | tissue=bone marrow | cell type=mesenchymal stromal cells | passage=2
SRX7626341	CTCF	Others	Mesenchymal Stromal Cells	source_name=CTCF_ChIPSeq_P14 | tissue=bone marrow | cell type=mesenchymal stromal cells | passage=14
SRX7627562	REST	Neural	Hippocampus	source_name=hHipp_REST_ChIP | age=63y | tissue=Hippocampus
SRX7756143	VDR	Blood	Monocytes	source_name=monocytes (MO) | treatment=none
SRX7756146	VDR	Blood	Dendritic Cells	source_name=monocyte-derivated Dendritic Cells (DC) | treatment=none
SRX7756149	VDR	Blood	Dendritic Cells	source_name=tolerogenic monocyte-derivated Dendritic Cells (TL) | treatment=1,25-dihydroxyvitamin D3
SRX7767645	GATA2	Uterus	Endometrial stromal cells	source_name=Primary endometrial stromal cells | cell type=Isolated stromal cells post-hysterectomy | patient id=Patient 1
SRX7767648	GATA2	Uterus	Endometrial stromal cells	source_name=Primary endometrial stromal cells | cell type=Isolated stromal cells post-hysterectomy | patient id=Patient 2
SRX7805695	NFATC1	Others	Mesenchymal stem cells	source_name=Immunoprecipitated chromatin of SCR tranfected AhBMSCs | age=adult | cell type=bone marrow stem cells | transfection=SCR
SRX7805696	NFATC1	Others	Mesenchymal stem cells	source_name=Immunoprecipitated chromatin of SCR tranfected AhBMSCs | age=adult | cell type=bone marrow stem cells | transfection=SCR
SRX7805701	NFATC1	Others	Mesenchymal stem cells	source_name=Immunoprecipitated chromatin of NFATC1 RNAi AhBMSCs | age=adult | cell type=bone marrow stem cells | transfection=NFATC1 RNAi
SRX7805702	NFATC1	Others	Mesenchymal stem cells	source_name=Immunoprecipitated chromatin of NFATC1 RNAi AhBMSCs | age=adult | cell type=bone marrow stem cells | transfection=NFATC1 RNAi
SRX7805897	SMC1A	Epidermis	Dermal fibroblast	source_name=SMC1A_Patient | subject status=Cornelia de Lange syndrome (CdLS) patient | cell type=primary dermal fibroblasts
SRX7807103	CEBPB	Adipocyte	Adipocytes	source_name=BM-hMSC-TERT4 | cell type=Adipocyte | Stage=Day 1
SRX7807107	CTCF	Adipocyte	Adipocytes	source_name=BM-hMSC-TERT4 | cell type=Adipocyte | Stage=Day 1
SRX7807127	TEAD1	Adipocyte	Adipocytes	source_name=BM-hMSC-TERT4 | cell type=Adipocyte | Stage=Day 1
SRX7807129	MED1	Adipocyte	Adipocytes	source_name=BM-hMSC-TERT4 | cell type=Adipocyte | Stage=Day 10
SRX7902979	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGES | cell type=DIFFERENTIATING MACROPHAGES
SRX7902980	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGES | cell type=DIFFERENTIATING MACROPHAGES
