ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX8715538	Ppara	Liver	Liver	source_name=PPARA-Wy14,643 | strain background=C57BL/6 | age=8 weeks old | treatment=PPARA agonist (Wy14,643) | tissue=liver
SRX871671	E2f3	Digestive tract	Intestinal crypt	source_name=Intestinal crypt cells, Rb KO, E2f3 ChIP | strain/background=mixed (C57BL/6 X 129 X FVB/N) | genotype/variation=Rb KO | cell type=intestinal crypt cells
SRX871672	Myc	Digestive tract	Intestinal crypt	source_name=Intestinal crypt cells, Rb KO, Myc ChIP | strain/background=mixed (C57BL/6 X 129 X FVB/N) | genotype/variation=Rb KO | cell type=intestinal crypt cells
SRX871673	E2f3	Digestive tract	Intestinal villus	source_name=Intestinal villus cells, Rb KO, E2f3 ChIP | strain/background=mixed (C57BL/6 X 129 X FVB/N) | genotype/variation=Rb KO | cell type=intestinal villus cells
SRX871674	Myc	Digestive tract	Intestinal villus	source_name=Intestinal villus cells, Rb KO, Myc ChIP | strain/background=mixed (C57BL/6 X 129 X FVB/N) | genotype/variation=Rb KO | cell type=intestinal villus cells
SRX871675	E2f3	Digestive tract	Intestinal crypt	source_name=Intestinal crypt cells, wild type, E2f3 ChIP | strain/background=mixed (C57BL/6 X 129 X FVB/N) | genotype/variation=wild type | cell type=intestinal crypt cells
SRX871676	Myc	Digestive tract	Intestinal crypt	source_name=Intestinal crypt cells, wild type, Myc ChIP | strain/background=mixed (C57BL/6 X 129 X FVB/N) | genotype/variation=wild type | cell type=intestinal crypt cells
SRX871677	E2f3	Digestive tract	Intestinal villus	source_name=Intestinal villus cells, wild type, E2f3 ChIP | strain/background=mixed (C57BL/6 X 129 X FVB/N) | genotype/variation=wild type | cell type=intestinal villus cells
SRX871678	Myc	Digestive tract	Intestinal villus	source_name=Intestinal villus cells, wild type, Myc ChIP | strain/background=mixed (C57BL/6 X 129 X FVB/N) | genotype/variation=wild type | cell type=intestinal villus cells
SRX8718716	Runx3	Blood	T progenitor cells	source_name=BM progenitor-derived T progenitor cells (DNs) in Phase2 | treatment=Cultured on OP9DL1 | strain=C57BL/6J | developmental stage=cKit_low_CD25+Phase2 stage
SRX8718739	Runx3	Blood	T progenitor cells	source_name=BM progenitor-derived T progenitor cells (DNs) in Phase1 | treatment=Cultured on OP9DL1 | strain=C57BL/6J | developmental stage=cKit high CD25- Phase1 stage
SRX8725640	Ctcf	Liver	Hepa-1c1c7	source_name=Mouse Hepatoma Cell Line | cell line=Hepa-1c1c7 | treatment=1 µM chromium | pulldown target=CTCF
SRX8725642	Rad21	Liver	Hepa-1c1c7	source_name=Mouse Hepatoma Cell Line | cell line=Hepa-1c1c7 | treatment=1 µM chromium | pulldown target=RAD21
SRX8725644	Rad21	Liver	Hepa-1c1c7	source_name=Mouse Hepatoma Cell Line | cell line=Hepa-1c1c7 | treatment=0 µM chromium (Control) | pulldown target=RAD21
SRX8725646	Stag1	Liver	Hepa-1c1c7	source_name=Mouse Hepatoma Cell Line | cell line=Hepa-1c1c7 | treatment=1 µM chromium | pulldown target=STAG1
SRX8725648	Stag1	Liver	Hepa-1c1c7	source_name=Mouse Hepatoma Cell Line | cell line=Hepa-1c1c7 | treatment=0 µM chromium (Control) | pulldown target=STAG1
SRX8725650	Ctcf	Liver	Hepa-1c1c7	source_name=Mouse Hepatoma Cell Line | cell line=Hepa-1c1c7 | treatment=1 µM chromium | pulldown target=CTCF
SRX8725651	Ctcf	Liver	Hepa-1c1c7	source_name=Mouse Hepatoma Cell Line | cell line=Hepa-1c1c7 | treatment=0 µM chromium (Control) | pulldown target=CTCF
SRX8737120	Ctcf	Blood	CD4 CD8 double positive cells	source_name=DP cells purified by MACS (CD4+CD8+CD69-TCRb-) | strain=C57BL/6 | cell type=DP cells purified by MACS | genotype=Wild type | tissue=Thymus
SRX8737121	Ctcf	Blood	CD4 CD8 double positive cells	source_name=DP cells purified by MACS (CD4+CD8+CD69-TCRb-) | strain=C57BL/6 | cell type=DP cells purified by MACS | genotype=R-TEn-p1-Eboxmut/mut | tissue=Thymus
SRX8737122	Smc3	Blood	CD4 CD8 double positive cells	source_name=DP cells purified by MACS (CD4+CD8+CD69-TCRb-) | strain=C57BL/6 | cell type=DP cells purified by MACS | genotype=Wild type | tissue=Thymus
SRX8737123	Smc3	Blood	CD4 CD8 double positive cells	source_name=DP cells purified by MACS (CD4+CD8+CD69-TCRb-) | strain=C57BL/6 | cell type=DP cells purified by MACS | genotype=R-TEn-p1-Eboxmut/mut | tissue=Thymus
SRX8737398	Myb	Blood	Bone Marrow Cells	source_name=Lin- bone marrow cells | genotype=WT | cell type=Lin- bone marrow cells
SRX8748375	Foxl2	Gonad	Granulosa Cells	source_name=ovarian granulosa cells | cells=primary ovarian granulosa cells | strain=RjOrl:SWISS | age=8-week-old | gender=female | treatment=scr_30h
SRX8748376	Foxl2	Gonad	Granulosa Cells	source_name=ovarian granulosa cells | cells=primary ovarian granulosa cells | strain=RjOrl:SWISS | age=8-week-old | gender=female | treatment=scr_54h
SRX8748377	Foxl2	Gonad	Granulosa Cells	source_name=ovarian granulosa cells | cells=primary ovarian granulosa cells | strain=RjOrl:SWISS | age=8-week-old | gender=female | treatment=siESR2
SRX8752242	Smarca4	Blood	Hematopoietic Stem Cells	source_name=Transduced HSPC | cell type=Transduced HSPC | transduced with=MN1
SRX8752243	Smarca4	Blood	Hematopoietic Stem Cells	source_name=Transduced HSPC | cell type=Transduced HSPC | transduced with=MN1pQdel
SRX8752244	Smarca4	Blood	Hematopoietic Stem Cells	source_name=Transduced HSPC | cell type=Transduced HSPC | transduced with=none
SRX8769868	Foxp3	Blood	CD4+ T cells	source_name=Foxp3GFP-DTR/Y | strain=B6/Cast F1 | genotype=Foxp3GFP-DTR/Y | cell type=Foxp3+ CD4 T cells
SRX8772718	Batf	Blood	CD8+ T cells	source_name=in vitro cultured CD8 T cells | strain=C57BL/6J | tissue=Spleen | age=5 days after in vitro culture
SRX8772719	Irf4	Blood	CD8+ T cells	source_name=in vitro cultured CD8 T cells | strain=C57BL/6J | tissue=Spleen | age=5 days after in vitro culture
SRX8772721	Batf	Blood	CD8+ T cells	source_name=in vitro cultured CD8 T cells | strain=C57BL/6J | tissue=Spleen | age=5 days after in vitro culture
SRX8772722	Irf4	Blood	CD8+ T cells	source_name=in vitro cultured CD8 T cells | strain=C57BL/6J | tissue=Spleen | age=5 days after in vitro culture
SRX8772724	Batf	Blood	CD8+ T cells	source_name=in vitro cultured CD8 T cells | strain=C57BL/6J | tissue=Spleen | age=5 days after in vitro culture
SRX8772725	Irf4	Blood	CD8+ T cells	source_name=in vitro cultured CD8 T cells | strain=C57BL/6J | tissue=Spleen | age=5 days after in vitro culture
SRX8772727	Batf	Blood	CD8+ T cells	source_name=in vitro cultured CD8 T cells | strain=C57BL/6J | tissue=Spleen | age=5 days after in vitro culture
SRX8772728	Irf4	Blood	CD8+ T cells	source_name=in vitro cultured CD8 T cells | strain=C57BL/6J | tissue=Spleen | age=5 days after in vitro culture
SRX877592	Pou2f1	Blood	CD4+ T cells	source_name=CD4 T cells | strain=C57BL/6 | tissue=Spleen | age=postnatal 8 weeks | treatment=rest | antibody vendor/catalog=SantaCruz, catalog# sc-232X
SRX877593	Pou2af1	Blood	CD4+ T cells	source_name=CD4 T cells | strain=C57BL/6 | tissue=Spleen | age=postnatal 8 weeks | treatment=rest | antibody vendor/catalog=SantaCruz, catalog# sc-955X
SRX877595	Pou2f1	Blood	CD4+ T cells	source_name=CD4 T cells | strain=C57BL/6 | tissue=Spleen | age=postnatal 8 weeks | treatment=restimulated | antibody vendor/catalog=SantaCruz, catalog# sc-232X
SRX877596	Pou2af1	Blood	CD4+ T cells	source_name=CD4 T cells | strain=C57BL/6 | tissue=Spleen | age=postnatal 8 weeks | treatment=restimulated | antibody vendor/catalog=SantaCruz, catalog# sc-955X
SRX8804959	Wt1	Kidney	Kidney Glomerulus	source_name=WT1_glomeruli_BALB/cJ_PBS_rep1 | strain=BALB/cJ | tissue=Isolated glomeruli | age=7-8 weeks | agent=PBS | genotype=wildtype
SRX8804960	Wt1	Kidney	Kidney Glomerulus	source_name=WT1_glomeruli_BALB/cJ_PBS_rep2 | strain=BALB/cJ | tissue=Isolated glomeruli | age=7-8 weeks | agent=PBS | genotype=wildtype
SRX8804961	Wt1	Kidney	Kidney Glomerulus	source_name=WT1_glomeruli_BALB/cJ_PBS_rep3 | strain=BALB/cJ | tissue=Isolated glomeruli | age=7-8 weeks | agent=PBS | genotype=wildtype
SRX8804962	Wt1	Kidney	Kidney Glomerulus	source_name=WT1_glomeruli_BALB/cJ_PBS_rep4 | strain=BALB/cJ | tissue=Isolated glomeruli | age=7-8 weeks | agent=PBS | genotype=wildtype
SRX8804963	Wt1	Kidney	Kidney Glomerulus	source_name=WT1_glomeruli_BALB/cJ_ADR_rep1 | strain=BALB/cJ | tissue=Isolated glomeruli | age=7-8 weeks | agent=ADR | genotype=wildtype
SRX8804964	Wt1	Kidney	Kidney Glomerulus	source_name=WT1_glomeruli_BALB/cJ_ADR_rep2 | strain=BALB/cJ | tissue=Isolated glomeruli | age=7-8 weeks | agent=ADR | genotype=wildtype
SRX8804965	Wt1	Kidney	Kidney Glomerulus	source_name=WT1_glomeruli_BALB/cJ_ADR_rep3 | strain=BALB/cJ | tissue=Isolated glomeruli | age=7-8 weeks | agent=ADR | genotype=wildtype
SRX8804966	Wt1	Kidney	Kidney Glomerulus	source_name=WT1_glomeruli_BALB/cJ_ADR_rep4 | strain=BALB/cJ | tissue=Isolated glomeruli | age=7-8 weeks | agent=ADR | genotype=wildtype
SRX8806022	Zfp410	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell line=G1E-ER4 immortalized erythroid cell line | treatment=G1E-ER4 cells at 24 hours of differentiation
SRX8820360	Gata1	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell type=G1E-ER4 | treatment=10 nM beta-estradiol for 0h
SRX8820361	Gata1	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell type=G1E-ER4 | treatment=10 nM beta-estradiol for 24h
SRX8820362	Gata2	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell type=G1E-ER4 | treatment=10 nM beta-estradiol for 0h
SRX8820363	Gata2	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell type=G1E-ER4 | treatment=10 nM beta-estradiol for 24h
SRX8820366	Smc1a	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell type=G1E-ER4 | treatment=10 nM beta-estradiol for 0h
SRX8820367	Smc1a	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell type=G1E-ER4 | treatment=10 nM beta-estradiol for 24h
SRX8820368	Smc3	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell type=G1E-ER4 | treatment=10 nM beta-estradiol for 0h
SRX8820369	Smc3	Blood	G1E-ER4+E2	source_name=G1E-ER4 | cell type=G1E-ER4 | treatment=10 nM beta-estradiol for 24h
SRX884866	Nr1h2	Neural	SN4741	source_name=cell line SN4741 | cell line=SN4741 | treatment=GW3965 for 1.5 hours
SRX884870	Nr1h2	Neural	SN4741	source_name=cell line SN4741 | cell line=SN4741 | treatment=vehicle
SRX885786	Prdm1	Digestive tract	Small intestine	source_name=anti-Blimp-1-eGFP ChIP | strain background=C57Bl6/J;129/SvEv | developmental stage=E18.5 | genotype/variation=expressing Blimp-1-eGFP fusion protein | tissue=small intestine
SRX885792	Irf1	Digestive tract	Small intestine	source_name=wild type anti-Irf-1 ChIP | strain background=C57Bl6/J;129/SvEv | developmental stage=E18.5 | genotype/variation=wild type | tissue=small intestine
SRX885798	Irf1	Digestive tract	Small intestine	source_name=Prdm1/Blimp-1 mutant anti-Irf-1 ChIP | strain background=C57Bl6/J;129/SvEv | developmental stage=E18.5 | genotype/variation=Prdm1/Blimp-1 mutant | tissue=small intestine
SRX8858058	Gata3	Blood	Hematopoietic progenitors	source_name=Hoxb8-FL cell line | tissue=bone marrow | cell type=early hematopoietic progenitor cells | genotype=Cas9 expressing, Hoxb8 expressing, Gata3-/- | treatment=Not treated
SRX8860821	Gapdh	Neural	Microglia	source_name=Cortical microglia_LPS | strain=C57BL/6 | treatment=Mouse intraperitoneally exposed to LPS | tissue/cell type=Ex-vivo Cortical microglia
SRX8910247	Olig2	Neural	Oligodendrocyte precursor cells	source_name=Oligodendrocyte precursor cells | cell type=Oligodendrocyte precursor cells | strain=C57BL/6 | treatment=untreated
SRX8910248	Olig2	Neural	Oligodendrocytes	source_name=Newly formed oligodendrocyte | cell type=Newly formed oligodendrocyte | strain=C57BL/6 | treatment=untreated
SRX891784	Sumo1	Blood	Dendritic Cells	source_name=Bone marrow derived dendritic cells | genotype=UBC9WT | cell type=BMDC | stimulation=none
SRX891785	Sumo1	Blood	Dendritic Cells	source_name=Bone marrow derived dendritic cells | genotype=UBC9WT | cell type=BMDC | stimulation=LPS 10ng/ml 2 hours
SRX891786	Sumo2	Blood	Dendritic Cells	source_name=Bone marrow derived dendritic cells | genotype=UBC9WT | cell type=BMDC | stimulation=none
SRX891787	Sumo2	Blood	Dendritic Cells	source_name=Bone marrow derived dendritic cells | genotype=UBC9WT | cell type=BMDC | stimulation=LPS 10ng/ml 2 hours
SRX8920078	Thrap3	Pancreas	Insulinoma	source_name=WT_THRAP3_ChIPseq | strain background=C57BL/6 | cell type=derived from insulinoma from transgenic mice | mutations=None | passages=5-15 passages
SRX8929032	Ctcf	Blood	G1E	source_name=G1E cells | cell type=ES-derived erythroid progenitor cells | strain=C57BL/6 | growth protocol=GATA1-null proerythroblast cell line G1E (Weiss et al., 1997). G1E cells were grown in IMDM+15% FBS, kit ligand, monothioglycerol and Epoetin alpha in a standard tissue culture incubator at 37C degrees with 5% CO2 (as described in Weiss et al., 1997).
SRX8929033	Ctcf	Cardiovascular	Bone marrow progenitors	source_name=LSK cells | cell type=bone marrow derived progenitor cells | facs cell isolation sort markers=CD4-, CD8-, IL7Ra-, CD11b-, Ly6g-, CD45R-, Ter119-, cKit+, Sca1+ | strain=C57BL/6
SRX8929034	Ctcf	Blood	Bone Marrow Cells	source_name=iMk cells | cell type=bone marrow derived progenitor cells | facs cell isolation sort markers=CD4-, CD8-, IL7Ra-, CD11b-, Ly6g-, CD45R-, Ter119-, Sca1-, CD41+, CD61+, cKit- | strain=C57BL/6
SRX8929035	Ctcf	Cardiovascular	Bone marrow progenitors	source_name=CMP cells | cell type=bone marrow derived progenitor cells | facs cell isolation sort markers=CD4-, CD8-, IL7Ra-, CD11b-, Ly6g-, CD45R-, Ter119-, cKit+, Sca1-, CD34+, CD16/32- | strain=C57BL/6
SRX8929036	Ctcf	Blood	Granulocytic-monocytic progenitors	source_name=GMP cells | cell type=bone marrow derived progenitor cells | facs cell isolation sort markers=CD4-, CD8-, IL7Ra-, CD11b-, Ly6g-, CD45R-, Ter119-, cKit+, Sca1-, CD34+, CD16/32+ | strain=C57BL/6
SRX8929037	Ctcf	Cardiovascular	Bone marrow progenitors	source_name=MEP cells | cell type=bone marrow derived progenitor cells | facs cell isolation sort markers=CD4-, CD8-, IL7Ra-, CD11b-, Ly6g-, CD45R-, Ter119-, cKit+, Sca1-, CD34-, CD16/32- | strain=C57BL/6
SRX8929038	Ctcf	Cardiovascular	Bone marrow progenitors	source_name=CFUMk cells | cell type=bone marrow derived progenitor cells | facs cell isolation sort markers=CD4-, CD8-, IL7Ra-, CD11b-, Ly6g-, CD45R-, Ter119-, Sca1-, CD41+, CD61+, cKit+ | strain=C57BL/6
SRX8929039	Ctcf	Cardiovascular	Bone marrow progenitors	source_name=CFUE cells | cell type=bone marrow derived progenitor cells | facs cell isolation sort markers=CD4-, CD8-, IL7Ra-, CD11b-, Ly6g-, CD45R-, Ter119+, CD44+, FSCHigh | strain=C57BL/6
SRX8934799	Brd4	Blood	B cells	source_name=Purified Primary B cells | cell type and stimulation=B cells stimulated with LPS | strain=C57BL/6 | treatment=untreated
SRX8934800	Brd4	Blood	B cells	source_name=Purified Primary B cells | cell type and stimulation=B cells stimulated with LPS | strain=C57BL/6 | treatment=JQ1 treated
SRX8934804	Brd4	Blood	B cells	source_name=Purified Primary B cells | cell type and stimulation=B cells stimulated with LPS | strain=C57BL/6 | treatment=untreated
SRX8934805	Brd4	Blood	B cells	source_name=Purified Primary B cells | cell type and stimulation=B cells stimulated with LPS | strain=C57BL/6 | treatment=JQ1 treated
SRX8934807	Brd4	Blood	B cells	source_name=Purified Primary B cells | cell type and stimulation=B cells stimulated with LPS | strain=C57BL/6 | treatment=untreated
SRX8934808	Brd4	Blood	B cells	source_name=Purified Primary B cells | cell type and stimulation=B cells stimulated with LPS | strain=C57BL/6 | treatment=JQ1 treated
SRX8934841	Gata4	Digestive tract	Stomach mucosa	source_name=Stomach mucosa | strain=G4fb/fb R26 Bira/Bira | age=Adult (10-12 months) | tissue=Stomach
SRX894099	Nbn	Blood	B cells	source_name=splenic B cells | tissue=spleen | cell type=B cells | strain=C57BL/6 | genotype=wildtype
SRX894100	Nbn	Blood	B cells	source_name=splenic B cells | tissue=spleen | cell type=B cells | strain=C57BL/6 | genotype=aid-/-
SRX894101	Nbn	Blood	B cells	source_name=splenic B cells | tissue=spleen | cell type=B cells | strain=C57BL/6 | genotype=wildtype
SRX894102	Nbn	Blood	B cells	source_name=splenic B cells | tissue=spleen | cell type=B cells | strain=C57BL/6 | genotype=aid-/-
SRX894104	Esr1	Blood	B cells	source_name=splenic B cells | tissue=spleen | cell type=B cells | strain=C57BL/6 | genotype=wildtype
SRX8968820	Jund	Blood	CD4+ T cells	source_name=CD4 T cells | tissue=Spleen | strain=C57BL/6 C42 | cultured with=IL-2
SRX8968821	Stat5a	Blood	CD4+ T cells	source_name=CD4 T cells | tissue=Spleen | strain=C57BL/6 C42 | cultured with=IL-2
SRX8969354	Kat8	Adipocyte	White adipose tissue	source_name=Visceral white adipocyte tissue | strain=C57BL/6 | genotype=wild type | tissue=Visceral white adipocyte
SRX8969355	Kat8	Adipocyte	White adipose tissue	source_name=Visceral white adipocyte tissue | strain=C57BL/6 | genotype=Mof heterozygous | tissue=Visceral white adipocyte
SRX8969365	Kat8	Adipocyte	White adipose tissue	source_name=Visceral white adipocyte tissue | strain=C57BL/6 | genotype=wild type | tissue=Visceral white adipocyte
SRX897073	Hdac3	Blood	Macrophages	source_name=Bone-marrow derived macrophages | strain=C57BL/6 | genotype=wild type | cell type=unstimulated bone marrow derived macrophages
SRX897074	Ncor2	Blood	Macrophages	source_name=Bone-marrow derived macrophages | strain=C57BL/6 | genotype=wild type | cell type=unstimulated bone marrow derived macrophages
SRX8985466	Ctcfl	Gonad	Testis	source_name=Mouse male germ cells | strain=C57BL/6 | tissue=Testis | genotype=WT | age=3 months
SRX8994273	Ikzf1	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=WT
SRX8994275	Ikzf1	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=DKO
SRX8994277	Ets1	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=WT
SRX8994279	Ets1	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=DKO
SRX8994281	Irf8	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=WT
SRX8994283	Irf8	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=DKO
SRX8994285	Pax5	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=WT
SRX8994287	Pax5	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=DKO
SRX8994289	Pou2f2	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=WT
SRX8994291	Pou2f2	Blood	B cells	source_name=B cells | cells=Mouse splenic B cells-resting | strain=C57BL/6 | genotype/variation=DKO
SRX9008862	Kdm3a	Pancreas	6419c5	source_name=pancreatic cancer tumor cell line | strain=C57BL/6 | cell line=6419c5 | cell type=pancreatic cancer tumor cell line | genotype=WT
SRX9008865	Kdm3a	Pancreas	6419c5	source_name=pancreatic cancer tumor cell line | strain=C57BL/6 | cell line=6419c5 | cell type=pancreatic cancer tumor cell line | genotype=Kdm3a-KO
SRX9008878	Kdm3a	Pancreas	6694c2	source_name=pancreatic cancer tumor cell line | strain=C57BL/6 | cell line=6694c2 | cell type=pancreatic cancer tumor cell line | genotype=WT
SRX9008880	Kdm3a	Pancreas	6694c2	source_name=pancreatic cancer tumor cell line | strain=C57BL/6 | cell line=6694c2 | cell type=pancreatic cancer tumor cell line | genotype=Kdm3a-KO
SRX9101606	Ar	Prostate	Prostate stem cell line	source_name=DKO GEMM prostate cell line | cell line=DKO GEMM prostate cell line | genotype=PTENf/f;RB1f/f
SRX9101607	Ezh2	Prostate	Prostate stem cell line	source_name=DKO GEMM prostate cell line | cell line=DKO GEMM prostate cell line | genotype=PTENf/f;RB1f/f
SRX9107973	Ctcf	Blood	Erythroid Cells	source_name=Spleen erythroid cells | tissue=Spleen erythroid cells
SRX9107975	Rad21	Blood	Erythroid Cells	source_name=Spleen erythroid cells | tissue=Spleen erythroid cells
SRX9107976	Nipbl	Blood	Erythroid Cells	source_name=Spleen erythroid cells | tissue=Spleen erythroid cells
SRX9149664	Nkx2-1	Lung	Lung	source_name=Lung tissue | age=E14-5 | cell type=whole lung
SRX9149666	Nkx2-1	Lung	Lung	source_name=Lung tissue | age=E18-5 | cell type=whole lung
SRX9149670	Nkx2-1	Lung	Lung	source_name=Lung tissue | age=P7 | cell type=AT1
SRX9149672	Nkx2-1	Lung	Lung	source_name=Lung tissue | age=P15 | cell type=AT1
SRX9149676	Nkx2-1	Lung	Lung	source_name=Lung tissue | age=10 wk | cell type=AT1
SRX9149678	Nkx2-1	Lung	Lung	source_name=Lung tissue | age=P7 | cell type=AT2
SRX9149680	Nkx2-1	Lung	Lung	source_name=Lung tissue | age=10 wk | cell type=AT2
SRX9212450	Cebpa	Blood	Myeloid Progenitor Cells	source_name=Cebpap30/p30 shRen cells - C/EBPa | cell line=Cebpap30/p30 | cell type=myeloid progenitor cell model for p30-driven AML | strain background=C57BL/6 | treatment=48 hrs of Doxycycline-treatment
SRX9212452	Cebpa	Blood	Myeloid Progenitor Cells	source_name=Cebpap30/p30 shCebpa cells - C/EBPa | cell line=Cebpap30/p30 | cell type=myeloid progenitor cell model for p30-driven AML | strain background=C57BL/6 | treatment=48 hrs of Doxycycline-treatment
SRX9212454	Cebpa	Blood	Myeloid Progenitor Cells	source_name=Cebpap30/p30 shRen cells - C/EBPa | cell line=Cebpap30/p30 | cell type=myeloid progenitor cell model for p30-driven AML | strain background=C57BL/6 | treatment=48 hrs of Doxycycline-treatment
SRX9212456	Cebpa	Blood	Myeloid Progenitor Cells	source_name=Cebpap30/p30 shCebpa cells - C/EBPa | cell line=Cebpap30/p30 | cell type=myeloid progenitor cell model for p30-driven AML | strain background=C57BL/6 | treatment=48 hrs of Doxycycline-treatment
SRX9244054	Hnf4a	Liver	Liver	source_name=liver | strain=C57BL/6 | tissue=liver
SRX9250884	Ctcf	Liver	Liver	source_name=Liver | strain=C57BL/6 | developmental stage=adult
SRX9269215	Cebpa	Blood	Dendritic Cells	source_name=splenocytes | cell type=classical type 1 dendritic cells | genotype=Wild type | cell isolation=Primary isolated cells | tissue=spleen | strain=C57BL/6 | sorting methods=MACS selection | surface markers=Thy1.2– B220– CD49b– CD8a+
SRX9269217	Cebpa	Blood	Monocytes	source_name=bone marrow cells | cell type=monocytes | genotype=Wild type | cell isolation=Primary isolated cells | tissue=bone marrow | strain=C57BL/6 | sorting methods=MACS selection | surface markers=CD117– CD135– Ly6G– CD115+
SRX9276649	Tmpo	Epidermis	Dermal fibroblasts	source_name=MDF | cell type=Mouse dermal fibroblast | genotype/variation=Lap2alpha KO
SRX9276650	Mkl1	Epidermis	Dermal fibroblasts	source_name=MDF | cell type=Mouse dermal fibroblast | genotype/variation=Lap2alpha KO
SRX9276655	Tmpo	Epidermis	Dermal fibroblasts	source_name=MDF | cell type=Mouse dermal fibroblast | genotype/variation=Lap2alpha WT
SRX9276656	Mkl1	Epidermis	Dermal fibroblasts	source_name=MDF | cell type=Mouse dermal fibroblast | genotype/variation=Lap2alpha WT
SRX9285666	Mbd2	Neural	Hippocampus	source_name=Hippocampus | strain=C57BL/6 | genotype=WT
SRX9285667	Mbd2	Neural	Hippocampus	source_name=Hippocampus | strain=C57BL/6 | genotype=knockout
SRX9290326	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=290 bp
SRX9290327	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=272 bp
SRX9290328	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=248 bp
SRX9290334	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=218 bp
SRX9290335	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=203 bp
SRX9290336	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=267 bp
SRX9290337	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=228 bp
SRX9290338	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=211 bp
SRX9290339	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=199 bp
SRX9290340	Ctcf	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=178 bp
SRX9290341	Tal1	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=295 bp
SRX9290342	Tal1	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=260 bp
SRX9290343	Tal1	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=240 bp
SRX9290344	Tal1	Blood	G1E-ER4+E2	source_name=G1E-ER4+E2 cells | cell type=ES-derived erythroid progenitor cells | average chromatin size as measured between a 100-500 bp window using the agilent bioanalyzer 7500 chip=226 bp
